Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
regulation of protein kinase activity (GO:0045859)	5/147	0.24637703807689118	0.45911749471420676	0	0	1.5113579708338527	2.1172496551502245	CDKN1A;MMD;SFN;THY1;TRIB1
cellular response to calcium ion (GO:0071277)	2/42	0.24920494276385582	0.46356530061028756	0	0	2.143186813186813	2.977914479658911	CRHBP;GPLD1
regulation of telomerase activity (GO:0051972)	2/42	0.24920494276385582	0.46356530061028756	0	0	2.143186813186813	2.977914479658911	MYC;KLF4
response to interleukin-1 (GO:0070555)	3/76	0.25149401664366194	0.46740974622898096	0	0	1.7624162693862773	2.432726765329495	CXCL8;SELE;CX3CL1
membrane depolarization (GO:0051899)	2/43	0.2577137308936241	0.46842395666053854	0	0	2.090806754221388	2.834937172554901	SCN11A;SCN4A
eye development (GO:0001654)	2/43	0.2577137308936241	0.46842395666053854	0	0	2.090806754221388	2.834937172554901	ADAMTS18;PITX2
RNA catabolic process (GO:0006401)	2/43	0.2577137308936241	0.46842395666053854	0	0	2.090806754221388	2.834937172554901	ZFP36;HSPA1B
intrinsic apoptotic signaling pathway by p53 class mediator (GO:0072332)	2/43	0.2577137308936241	0.46842395666053854	0	0	2.090806754221388	2.834937172554901	ZNF385B;PHLDA3
positive regulation of interleukin-6 production (GO:0032755)	2/43	0.2577137308936241	0.46842395666053854	0	0	2.090806754221388	2.834937172554901	IL6;TWIST1
positive regulation of developmental process (GO:0051094)	4/113	0.25875795610382213	0.46842395666053854	0	0	1.5743362294185552	2.1282856176208464	JUN;JUND;LMNA;JUNB
response to iron ion (GO:0010039)	1/13	0.2596165126115735	0.46842395666053854	0	0	3.569261695906433	4.813326747376787	BMP6
negative regulation of macrophage derived foam cell differentiation (GO:0010745)	1/13	0.2596165126115735	0.46842395666053854	0	0	3.569261695906433	4.813326747376787	CETP
regulation of granulocyte chemotaxis (GO:0071622)	1/13	0.2596165126115735	0.46842395666053854	0	0	3.569261695906433	4.813326747376787	THBS1
negative regulation of hemostasis (GO:1900047)	1/13	0.2596165126115735	0.46842395666053854	0	0	3.569261695906433	4.813326747376787	SERPINE1
regulation of plasma membrane bounded cell projection organization (GO:0120035)	1/13	0.2596165126115735	0.46842395666053854	0	0	3.569261695906433	4.813326747376787	ULK4
positive regulation of cardiac muscle cell proliferation (GO:0060045)	1/13	0.2596165126115735	0.46842395666053854	0	0	3.569261695906433	4.813326747376787	ERBB4
cellular response to nitrogen starvation (GO:0006995)	1/13	0.2596165126115735	0.46842395666053854	0	0	3.569261695906433	4.813326747376787	MAP1LC3C
regulation of NMDA receptor activity (GO:2000310)	1/13	0.2596165126115735	0.46842395666053854	0	0	3.569261695906433	4.813326747376787	CRHBP
regulation of cell aging (GO:0090342)	1/13	0.2596165126115735	0.46842395666053854	0	0	3.569261695906433	4.813326747376787	LMNA
Notch receptor processing, ligand-dependent (GO:0035333)	1/13	0.2596165126115735	0.46842395666053854	0	0	3.569261695906433	4.813326747376787	NOTCH3
renal absorption (GO:0070293)	1/13	0.2596165126115735	0.46842395666053854	0	0	3.569261695906433	4.813326747376787	HBB
regulation of biomineral tissue development (GO:0070167)	1/13	0.2596165126115735	0.46842395666053854	0	0	3.569261695906433	4.813326747376787	TWIST1
positive regulation of glycogen biosynthetic process (GO:0045725)	1/13	0.2596165126115735	0.46842395666053854	0	0	3.569261695906433	4.813326747376787	IRS1
copper ion homeostasis (GO:0055070)	1/13	0.2596165126115735	0.46842395666053854	0	0	3.569261695906433	4.813326747376787	CUTC
phospholipase C-activating dopamine receptor signaling pathway (GO:0060158)	1/13	0.2596165126115735	0.46842395666053854	0	0	3.569261695906433	4.813326747376787	DRD1
sensory perception of taste (GO:0050909)	1/13	0.2596165126115735	0.46842395666053854	0	0	3.569261695906433	4.813326747376787	CD36
protein localization to endoplasmic reticulum (GO:0070972)	1/13	0.2596165126115735	0.46842395666053854	0	0	3.569261695906433	4.813326747376787	PPP1R15A
regulation of endothelial cell chemotaxis (GO:2001026)	1/13	0.2596165126115735	0.46842395666053854	0	0	3.569261695906433	4.813326747376787	THBS1
prostanoid biosynthetic process (GO:0046457)	1/13	0.2596165126115735	0.46842395666053854	0	0	3.569261695906433	4.813326747376787	PTGS2
regulation of oxidoreductase activity (GO:0051341)	1/13	0.2596165126115735	0.46842395666053854	0	0	3.569261695906433	4.813326747376787	DLC1
nucleotide metabolic process (GO:0009117)	1/13	0.2596165126115735	0.46842395666053854	0	0	3.569261695906433	4.813326747376787	PDE8B
diacylglycerol metabolic process (GO:0046339)	1/13	0.2596165126115735	0.46842395666053854	0	0	3.569261695906433	4.813326747376787	DGAT2
semaphorin-plexin signaling pathway involved in neuron projection guidance (GO:1902285)	1/13	0.2596165126115735	0.46842395666053854	0	0	3.569261695906433	4.813326747376787	PLXNB3
negative regulation of blood pressure (GO:0045776)	1/13	0.2596165126115735	0.46842395666053854	0	0	3.569261695906433	4.813326747376787	FFAR3
regulation of cytolysis (GO:0042268)	1/13	0.2596165126115735	0.46842395666053854	0	0	3.569261695906433	4.813326747376787	GPLD1
regulation of retinoic acid receptor signaling pathway (GO:0048385)	1/13	0.2596165126115735	0.46842395666053854	0	0	3.569261695906433	4.813326747376787	CYP26B1
regulation of fatty acid oxidation (GO:0046320)	1/13	0.2596165126115735	0.46842395666053854	0	0	3.569261695906433	4.813326747376787	NR4A3
cellular response to nitrogen levels (GO:0043562)	1/13	0.2596165126115735	0.46842395666053854	0	0	3.569261695906433	4.813326747376787	MAP1LC3C
negative regulation of cell communication (GO:0010648)	3/78	0.2638261422314398	0.47520355695842886	0	0	1.7152422907488987	2.2855002244846423	ERBB4;HHIP;OSM
extracellular matrix disassembly (GO:0022617)	3/78	0.2638261422314398	0.47520355695842886	0	0	1.7152422907488987	2.2855002244846423	ADAMTS4;MMP19;HSPG2
adherens junction organization (GO:0034332)	2/44	0.26622649851926694	0.47829752127136677	0	0	2.040920983778127	2.7009708191735857	CDH20;CADM2
positive regulation of interleukin-8 production (GO:0032757)	2/44	0.26622649851926694	0.47829752127136677	0	0	2.040920983778127	2.7009708191735857	SERPINE1;HSPA1B
positive regulation of actin filament bundle assembly (GO:0032233)	2/44	0.26622649851926694	0.47829752127136677	0	0	2.040920983778127	2.7009708191735857	WNT11;RGCC
peptidyl-lysine modification (GO:0018205)	4/115	0.26883901119522957	0.48175584103356567	0	0	1.5458107113736252	2.0306427245963854	NNAT;LOXL4;PLOD2;LOXL2
protein O-linked glycosylation (GO:0006493)	4/115	0.26883901119522957	0.48175584103356567	0	0	1.5458107113736252	2.0306427245963854	ADAMTSL1;GALNT13;B3GNT5;THBS1
epithelium development (GO:0060429)	4/115	0.26883901119522957	0.48175584103356567	0	0	1.5458107113736252	2.0306427245963854	SIX1;ALDOC;TBX5;WNT2
response to calcium ion (GO:0051592)	3/79	0.27002035287542603	0.48346063180932325	0	0	1.6925863667980523	2.2160321429206657	CRHBP;THBS1;GPLD1
hexose metabolic process (GO:0019318)	2/45	0.2747386313012693	0.4836090881681211	0	0	1.9933554817275747	2.5752858436422112	KCNJ11;ALDOC
protein polymerization (GO:0051258)	2/45	0.2747386313012693	0.4836090881681211	0	0	1.9933554817275747	2.5752858436422112	TRIM6;TPPP3
regulation of synaptic transmission, glutamatergic (GO:0051966)	2/45	0.2747386313012693	0.4836090881681211	0	0	1.9933554817275747	2.5752858436422112	DRD1;SHANK2
negative regulation of MAPK cascade (GO:0043409)	3/80	0.2762306193548462	0.4836090881681211	0	0	1.670518908404371	2.1491546242213273	MYC;LMO3;BMP7
negative regulation of hydrogen peroxide-induced cell death (GO:1903206)	1/14	0.2765452540333404	0.4836090881681211	0	0	3.2945344129554655	4.234731292602099	NR4A3
regulation of fibroblast migration (GO:0010762)	1/14	0.2765452540333404	0.4836090881681211	0	0	3.2945344129554655	4.234731292602099	THBS1
regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay (GO:1900151)	1/14	0.2765452540333404	0.4836090881681211	0	0	3.2945344129554655	4.234731292602099	ZFP36
intermediate filament organization (GO:0045109)	1/14	0.2765452540333404	0.4836090881681211	0	0	3.2945344129554655	4.234731292602099	PKP1
lipid particle organization (GO:0034389)	1/14	0.2765452540333404	0.4836090881681211	0	0	3.2945344129554655	4.234731292602099	HSD17B13
establishment or maintenance of actin cytoskeleton polarity (GO:0030950)	1/14	0.2765452540333404	0.4836090881681211	0	0	3.2945344129554655	4.234731292602099	RND1
regulation of extracellular matrix disassembly (GO:0010715)	1/14	0.2765452540333404	0.4836090881681211	0	0	3.2945344129554655	4.234731292602099	FAP
regulation of secretion (GO:0051046)	1/14	0.2765452540333404	0.4836090881681211	0	0	3.2945344129554655	4.234731292602099	GPLD1
negative regulation of Rho protein signal transduction (GO:0035024)	1/14	0.2765452540333404	0.4836090881681211	0	0	3.2945344129554655	4.234731292602099	DLC1
thymus development (GO:0048538)	1/14	0.2765452540333404	0.4836090881681211	0	0	3.2945344129554655	4.234731292602099	SIX1
positive regulation of glycogen metabolic process (GO:0070875)	1/14	0.2765452540333404	0.4836090881681211	0	0	3.2945344129554655	4.234731292602099	IRS1
amyloid-beta metabolic process (GO:0050435)	1/14	0.2765452540333404	0.4836090881681211	0	0	3.2945344129554655	4.234731292602099	MME
response to ethanol (GO:0045471)	1/14	0.2765452540333404	0.4836090881681211	0	0	3.2945344129554655	4.234731292602099	GRIN2B
neutrophil activation (GO:0042119)	1/14	0.2765452540333404	0.4836090881681211	0	0	3.2945344129554655	4.234731292602099	CXCL8
positive regulation of DNA damage response, signal transduction by p53 class mediator (GO:0043517)	1/14	0.2765452540333404	0.4836090881681211	0	0	3.2945344129554655	4.234731292602099	MSX1
positive regulation of vascular smooth muscle cell proliferation (GO:1904707)	1/14	0.2765452540333404	0.4836090881681211	0	0	3.2945344129554655	4.234731292602099	JUN
positive regulation of muscle hypertrophy (GO:0014742)	1/14	0.2765452540333404	0.4836090881681211	0	0	3.2945344129554655	4.234731292602099	NR4A3
regulation of mRNA catabolic process (GO:0061013)	1/14	0.2765452540333404	0.4836090881681211	0	0	3.2945344129554655	4.234731292602099	PKP1
regulation of response to interferon-gamma (GO:0060330)	1/14	0.2765452540333404	0.4836090881681211	0	0	3.2945344129554655	4.234731292602099	SOCS3
regulation of adaptive immune response (GO:0002819)	1/14	0.2765452540333404	0.4836090881681211	0	0	3.2945344129554655	4.234731292602099	IRF1
estrogen metabolic process (GO:0008210)	1/14	0.2765452540333404	0.4836090881681211	0	0	3.2945344129554655	4.234731292602099	AKR1B15
negative regulation of T cell receptor signaling pathway (GO:0050860)	1/14	0.2765452540333404	0.4836090881681211	0	0	3.2945344129554655	4.234731292602099	THY1
positive regulation of smooth muscle contraction (GO:0045987)	1/14	0.2765452540333404	0.4836090881681211	0	0	3.2945344129554655	4.234731292602099	SPX
response to ATP (GO:0033198)	1/14	0.2765452540333404	0.4836090881681211	0	0	3.2945344129554655	4.234731292602099	KCNJ11
negative regulation of cell death (GO:0060548)	3/81	0.2824549550832291	0.4935330969118433	0	0	1.6490172822771942	2.0847473297226777	WNT11;BMP7;HSPA1B
positive regulation of ion transport (GO:0043270)	2/46	0.2832457229351376	0.4940933689706716	0	0	1.947952047952048	2.457225564734212	DRD1;ADRA2A
negative regulation of autophagy (GO:0010507)	2/46	0.2832457229351376	0.4940933689706716	0	0	1.947952047952048	2.457225564734212	KIF25;MCL1
negative regulation of cellular macromolecule biosynthetic process (GO:2000113)	14/512	0.28379936557788127	0.4946486454765393	0	0	1.208581504346959	1.522193599255498	JUN;MAGEL2;SAMD4A;ARID5A;TWIST1;RORB;KLF4;BMP7;TBX3;LOXL2;WNT11;IRF1;ID4;HOXA7
DNA damage response, signal transduction by p53 class mediator (GO:0030330)	3/82	0.28869141041695595	0.49643066101619154	0	0	1.6280600011152624	2.0226967722835356	CDKN1A;RGCC;SFN
positive regulation of cell cycle (GO:0045787)	3/82	0.28869141041695595	0.49643066101619154	0	0	1.6280600011152624	2.0226967722835356	CCND1;CCNL1;TBX3
positive regulation of DNA metabolic process (GO:0051054)	3/82	0.28869141041695595	0.49643066101619154	0	0	1.6280600011152624	2.0226967722835356	RGCC;MYC;AREG
C-terminal protein amino acid modification (GO:0018410)	3/82	0.28869141041695595	0.49643066101619154	0	0	1.6280600011152624	2.0226967722835356	LY6K;THY1;GPLD1
negative regulation of binding (GO:0051100)	3/82	0.28869141041695595	0.49643066101619154	0	0	1.6280600011152624	2.0226967722835356	JUN;ID4;DKK1
peptide cross-linking (GO:0018149)	2/47	0.29174356792136397	0.49643066101619154	0	0	1.9045665445665445	2.34619753891097	ANXA1;THBS1
regulation of intrinsic apoptotic signaling pathway (GO:2001242)	2/47	0.29174356792136397	0.49643066101619154	0	0	1.9045665445665445	2.34619753891097	PLAUR;MCL1
positive regulation of tumor necrosis factor production (GO:0032760)	2/47	0.29174356792136397	0.49643066101619154	0	0	1.9045665445665445	2.34619753891097	TWIST1;THBS1
myeloid cell development (GO:0061515)	1/15	0.29308774991488756	0.49643066101619154	0	0	3.0590538847117794	3.7543255233136	CSF3
regulation of branching involved in ureteric bud morphogenesis (GO:0090189)	1/15	0.29308774991488756	0.49643066101619154	0	0	3.0590538847117794	3.7543255233136	SIX1
catecholamine metabolic process (GO:0006584)	1/15	0.29308774991488756	0.49643066101619154	0	0	3.0590538847117794	3.7543255233136	DRD1
retinoic acid metabolic process (GO:0042573)	1/15	0.29308774991488756	0.49643066101619154	0	0	3.0590538847117794	3.7543255233136	CYP26B1
selective autophagy (GO:0061912)	1/15	0.29308774991488756	0.49643066101619154	0	0	3.0590538847117794	3.7543255233136	MAP1LC3C
epithelial cilium movement (GO:0003351)	1/15	0.29308774991488756	0.49643066101619154	0	0	3.0590538847117794	3.7543255233136	SPAG17
positive regulation of mesonephros development (GO:0061213)	1/15	0.29308774991488756	0.49643066101619154	0	0	3.0590538847117794	3.7543255233136	SIX1
lipoxygenase pathway (GO:0019372)	1/15	0.29308774991488756	0.49643066101619154	0	0	3.0590538847117794	3.7543255233136	PTGS2
unsaturated fatty acid biosynthetic process (GO:0006636)	1/15	0.29308774991488756	0.49643066101619154	0	0	3.0590538847117794	3.7543255233136	SCD
negative regulation of coagulation (GO:0050819)	1/15	0.29308774991488756	0.49643066101619154	0	0	3.0590538847117794	3.7543255233136	SERPINE1
negative regulation of cell aging (GO:0090344)	1/15	0.29308774991488756	0.49643066101619154	0	0	3.0590538847117794	3.7543255233136	TWIST1
presynapse assembly (GO:0099054)	1/15	0.29308774991488756	0.49643066101619154	0	0	3.0590538847117794	3.7543255233136	LRP4
negative regulation of interleukin-2 production (GO:0032703)	1/15	0.29308774991488756	0.49643066101619154	0	0	3.0590538847117794	3.7543255233136	ZFP36
nitric oxide mediated signal transduction (GO:0007263)	1/15	0.29308774991488756	0.49643066101619154	0	0	3.0590538847117794	3.7543255233136	CD36
response to cholesterol (GO:0070723)	1/15	0.29308774991488756	0.49643066101619154	0	0	3.0590538847117794	3.7543255233136	GPLD1
regulation of exit from mitosis (GO:0007096)	1/15	0.29308774991488756	0.49643066101619154	0	0	3.0590538847117794	3.7543255233136	RGCC
negative regulation of muscle cell differentiation (GO:0051148)	1/15	0.29308774991488756	0.49643066101619154	0	0	3.0590538847117794	3.7543255233136	TBX3
vasculature development (GO:0001944)	1/15	0.29308774991488756	0.49643066101619154	0	0	3.0590538847117794	3.7543255233136	NOTCH4
regulation of macrophage chemotaxis (GO:0010758)	1/15	0.29308774991488756	0.49643066101619154	0	0	3.0590538847117794	3.7543255233136	THBS1
negative regulation of signal transduction by p53 class mediator (GO:1901797)	1/15	0.29308774991488756	0.49643066101619154	0	0	3.0590538847117794	3.7543255233136	TWIST1
body fluid secretion (GO:0007589)	1/15	0.29308774991488756	0.49643066101619154	0	0	3.0590538847117794	3.7543255233136	ERBB4
positive regulation of collagen metabolic process (GO:0010714)	1/15	0.29308774991488756	0.49643066101619154	0	0	3.0590538847117794	3.7543255233136	RGCC
monovalent inorganic anion homeostasis (GO:0055083)	1/15	0.29308774991488756	0.49643066101619154	0	0	3.0590538847117794	3.7543255233136	SFRP4
positive regulation of collagen biosynthetic process (GO:0032967)	1/15	0.29308774991488756	0.49643066101619154	0	0	3.0590538847117794	3.7543255233136	RGCC
positive regulation of protein export from nucleus (GO:0046827)	1/15	0.29308774991488756	0.49643066101619154	0	0	3.0590538847117794	3.7543255233136	BAG3
negative regulation of anoikis (GO:2000811)	1/15	0.29308774991488756	0.49643066101619154	0	0	3.0590538847117794	3.7543255233136	MCL1
nucleobase-containing small molecule catabolic process (GO:0034656)	1/15	0.29308774991488756	0.49643066101619154	0	0	3.0590538847117794	3.7543255233136	ENTPD3
negative regulation of signaling (GO:0023057)	3/83	0.2949380730993793	0.49876092490337515	0	0	1.6076266519823788	1.9628958509864287	ERBB4;HHIP;OSM
positive regulation of homeostatic process (GO:0032846)	3/83	0.2949380730993793	0.49876092490337515	0	0	1.6076266519823788	1.9628958509864287	HCAR2;GPLD1;HSPA1B
pattern recognition receptor signaling pathway (GO:0002221)	2/48	0.30022815472590875	0.5064844151154576	0	0	1.8630673674151934	2.241666089424496	CD36;APOB
amino acid transport (GO:0006865)	2/48	0.30022815472590875	0.5064844151154576	0	0	1.8630673674151934	2.241666089424496	SLC7A10;SLC38A3
cellular response to mechanical stimulus (GO:0071260)	2/48	0.30022815472590875	0.5064844151154576	0	0	1.8630673674151934	2.241666089424496	PTGER4;IRF1
regulation of mitotic nuclear division (GO:0007088)	3/84	0.3011930684213542	0.5070587929320118	0	0	1.587697829988579	1.905243423729566	RGCC;BMP7;HSPA1B
organic hydroxy compound biosynthetic process (GO:1901617)	2/49	0.3086956592513464	0.5070587929320118	0	0	1.823334112695815	2.14314583839012	CH25H;SLC27A2
regulation of reactive oxygen species metabolic process (GO:2000377)	2/49	0.3086956592513464	0.5070587929320118	0	0	1.823334112695815	2.14314583839012	CDKN1A;THBS1
regulation of megakaryocyte differentiation (GO:0045652)	2/49	0.3086956592513464	0.5070587929320118	0	0	1.823334112695815	2.14314583839012	NR4A3;THBS1
positive regulation of response to DNA damage stimulus (GO:2001022)	2/49	0.3086956592513464	0.5070587929320118	0	0	1.823334112695815	2.14314583839012	MYC;MSX1
gonad development (GO:0008406)	2/49	0.3086956592513464	0.5070587929320118	0	0	1.823334112695815	2.14314583839012	LHCGR;IRX5
negative regulation of NF-kappaB import into nucleus (GO:0042347)	1/16	0.30925279378631737	0.5070587929320118	0	0	2.8549707602339183	3.3505829314764743	BMP7
postsynaptic membrane organization (GO:0001941)	1/16	0.30925279378631737	0.5070587929320118	0	0	2.8549707602339183	3.3505829314764743	LRP4
positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay (GO:1900153)	1/16	0.30925279378631737	0.5070587929320118	0	0	2.8549707602339183	3.3505829314764743	ZFP36
positive regulation of secretion (GO:0051047)	1/16	0.30925279378631737	0.5070587929320118	0	0	2.8549707602339183	3.3505829314764743	GPLD1
positive regulation of cardiac muscle tissue growth (GO:0055023)	1/16	0.30925279378631737	0.5070587929320118	0	0	2.8549707602339183	3.3505829314764743	ERBB4
DNA alkylation (GO:0006305)	1/16	0.30925279378631737	0.5070587929320118	0	0	2.8549707602339183	3.3505829314764743	FOS
establishment of skin barrier (GO:0061436)	1/16	0.30925279378631737	0.5070587929320118	0	0	2.8549707602339183	3.3505829314764743	SFN
leukocyte tethering or rolling (GO:0050901)	1/16	0.30925279378631737	0.5070587929320118	0	0	2.8549707602339183	3.3505829314764743	SELE
negative regulation of response to wounding (GO:1903035)	1/16	0.30925279378631737	0.5070587929320118	0	0	2.8549707602339183	3.3505829314764743	SERPINE1
regulation of reactive oxygen species biosynthetic process (GO:1903426)	1/16	0.30925279378631737	0.5070587929320118	0	0	2.8549707602339183	3.3505829314764743	CD36
regulation of water loss via skin (GO:0033561)	1/16	0.30925279378631737	0.5070587929320118	0	0	2.8549707602339183	3.3505829314764743	SFN
cardiac ventricle development (GO:0003231)	1/16	0.30925279378631737	0.5070587929320118	0	0	2.8549707602339183	3.3505829314764743	TBX5
neuromuscular process (GO:0050905)	1/16	0.30925279378631737	0.5070587929320118	0	0	2.8549707602339183	3.3505829314764743	HOXA1
negative regulation of striated muscle cell differentiation (GO:0051154)	1/16	0.30925279378631737	0.5070587929320118	0	0	2.8549707602339183	3.3505829314764743	DKK1
negative regulation of steroid biosynthetic process (GO:0010894)	1/16	0.30925279378631737	0.5070587929320118	0	0	2.8549707602339183	3.3505829314764743	BMP5
leukocyte adhesion to vascular endothelial cell (GO:0061756)	1/16	0.30925279378631737	0.5070587929320118	0	0	2.8549707602339183	3.3505829314764743	SELE
heme biosynthetic process (GO:0006783)	1/16	0.30925279378631737	0.5070587929320118	0	0	2.8549707602339183	3.3505829314764743	ALAS2
positive regulation of cardiac muscle hypertrophy (GO:0010613)	1/16	0.30925279378631737	0.5070587929320118	0	0	2.8549707602339183	3.3505829314764743	NR4A3
DNA methylation or demethylation (GO:0044728)	1/16	0.30925279378631737	0.5070587929320118	0	0	2.8549707602339183	3.3505829314764743	FOS
positive regulation of immune system process (GO:0002684)	1/16	0.30925279378631737	0.5070587929320118	0	0	2.8549707602339183	3.3505829314764743	HCAR2
cellular response to pH (GO:0071467)	1/16	0.30925279378631737	0.5070587929320118	0	0	2.8549707602339183	3.3505829314764743	GPLD1
regulation of osteoblast proliferation (GO:0033688)	1/16	0.30925279378631737	0.5070587929320118	0	0	2.8549707602339183	3.3505829314764743	TNN
regulation of SMAD protein import into nucleus (GO:0060390)	1/16	0.30925279378631737	0.5070587929320118	0	0	2.8549707602339183	3.3505829314764743	BMP6
positive regulation of G2/M transition of mitotic cell cycle (GO:0010971)	1/16	0.30925279378631737	0.5070587929320118	0	0	2.8549707602339183	3.3505829314764743	CCND1
odontogenesis of dentin-containing tooth (GO:0042475)	1/16	0.30925279378631737	0.5070587929320118	0	0	2.8549707602339183	3.3505829314764743	MSX1
artery development (GO:0060840)	1/16	0.30925279378631737	0.5070587929320118	0	0	2.8549707602339183	3.3505829314764743	HOXA1
positive regulation of leukocyte activation (GO:0002696)	1/16	0.30925279378631737	0.5070587929320118	0	0	2.8549707602339183	3.3505829314764743	THBS1
positive regulation of positive chemotaxis (GO:0050927)	1/16	0.30925279378631737	0.5070587929320118	0	0	2.8549707602339183	3.3505829314764743	CXCL8
positive regulation of response to endoplasmic reticulum stress (GO:1905898)	1/16	0.30925279378631737	0.5070587929320118	0	0	2.8549707602339183	3.3505829314764743	PPP1R15A
negative regulation of lipid storage (GO:0010888)	1/16	0.30925279378631737	0.5070587929320118	0	0	2.8549707602339183	3.3505829314764743	IL6
tumor necrosis factor-mediated signaling pathway (GO:0033209)	4/123	0.3097604380640639	0.5074952773270945	0	0	1.4412970486207728	1.6891368113859737	TNFRSF12A;CD70;TNFSF9;TNFRSF10D
regulation of cell growth (GO:0001558)	6/201	0.3118011421594514	0.5100435804040209	0	0	1.3200068224458468	1.538322301017242	CDKN1A;CDKN2C;WNT11;MSX1;HSPA1B;PAPPA2
positive regulation of ERK1 and ERK2 cascade (GO:0070374)	6/201	0.3118011421594514	0.5100435804040209	0	0	1.3200068224458468	1.538322301017242	NECAB2;ERBB4;FFAR4;CD36;CX3CL1;ICAM1
neuron projection morphogenesis (GO:0048812)	5/163	0.316655124472959	0.5157028473625553	0	0	1.3571888652402824	1.5606885225237452	ARC;LRP4;NRCAM;BMP7;SHANK2
regulation of ion transport (GO:0043269)	2/50	0.31714243819238497	0.5157028473625553	0	0	1.7852564102564104	2.0501960920582025	KCNJ11;DRD1
fatty acid oxidation (GO:0019395)	2/50	0.31714243819238497	0.5157028473625553	0	0	1.7852564102564104	2.0501960920582025	ABCD2;SLC27A2
regulation of blood vessel endothelial cell migration (GO:0043535)	2/50	0.31714243819238497	0.5157028473625553	0	0	1.7852564102564104	2.0501960920582025	RGCC;THBS1
neurogenesis (GO:0022008)	2/50	0.31714243819238497	0.5157028473625553	0	0	1.7852564102564104	2.0501960920582025	SIX1;WNT2
fatty acid beta-oxidation (GO:0006635)	2/50	0.31714243819238497	0.5157028473625553	0	0	1.7852564102564104	2.0501960920582025	ABCD2;SLC27A2
regulation of MAP kinase activity (GO:0043405)	3/87	0.31998987361043446	0.5157028473625553	0	0	1.530758338577722	1.7442469718160984	TRIB1;BMP7;ADRA2A
neutrophil mediated immunity (GO:0002446)	13/487	0.3230096861714697	0.5157028473625553	0	0	1.1779041699927777	1.3311176614765228	MME;PLAUR;HBB;SLC2A3;PPBP;FCAR;IL6;DLC1;PKP1;ALDOC;CD36;SLC27A2;HSPA1B
regulation of protein sumoylation (GO:0033233)	1/17	0.3250489795877643	0.5157028473625553	0	0	2.6763980263157894	3.0076809724126368	EGR1
high-density lipoprotein particle remodeling (GO:0034375)	1/17	0.3250489795877643	0.5157028473625553	0	0	2.6763980263157894	3.0076809724126368	CETP
positive regulation of cholesterol transport (GO:0032376)	1/17	0.3250489795877643	0.5157028473625553	0	0	2.6763980263157894	3.0076809724126368	ABCB4
positive regulation of cell cycle G2/M phase transition (GO:1902751)	1/17	0.3250489795877643	0.5157028473625553	0	0	2.6763980263157894	3.0076809724126368	CCND1
reverse cholesterol transport (GO:0043691)	1/17	0.3250489795877643	0.5157028473625553	0	0	2.6763980263157894	3.0076809724126368	CETP
negative regulation of antigen receptor-mediated signaling pathway (GO:0050858)	1/17	0.3250489795877643	0.5157028473625553	0	0	2.6763980263157894	3.0076809724126368	THY1
positive regulation of G-protein coupled receptor protein signaling pathway (GO:0045745)	1/17	0.3250489795877643	0.5157028473625553	0	0	2.6763980263157894	3.0076809724126368	NECAB2
regulation of insulin-like growth factor receptor signaling pathway (GO:0043567)	1/17	0.3250489795877643	0.5157028473625553	0	0	2.6763980263157894	3.0076809724126368	BMP5
positive regulation of nitrogen compound metabolic process (GO:0051173)	1/17	0.3250489795877643	0.5157028473625553	0	0	2.6763980263157894	3.0076809724126368	KLF4
positive regulation of interleukin-6 secretion (GO:2000778)	1/17	0.3250489795877643	0.5157028473625553	0	0	2.6763980263157894	3.0076809724126368	TWIST1
positive regulation of fatty acid metabolic process (GO:0045923)	1/17	0.3250489795877643	0.5157028473625553	0	0	2.6763980263157894	3.0076809724126368	NR4A3
RNA stabilization (GO:0043489)	1/17	0.3250489795877643	0.5157028473625553	0	0	2.6763980263157894	3.0076809724126368	NOCT
positive regulation of monocyte chemotaxis (GO:0090026)	1/17	0.3250489795877643	0.5157028473625553	0	0	2.6763980263157894	3.0076809724126368	SERPINE1
positive regulation of response to biotic stimulus (GO:0002833)	1/17	0.3250489795877643	0.5157028473625553	0	0	2.6763980263157894	3.0076809724126368	BMP6
negative regulation of lipid biosynthetic process (GO:0051055)	1/17	0.3250489795877643	0.5157028473625553	0	0	2.6763980263157894	3.0076809724126368	BMP5
positive regulation of dendrite extension (GO:1903861)	1/17	0.3250489795877643	0.5157028473625553	0	0	2.6763980263157894	3.0076809724126368	SYT2
positive regulation of hormone secretion (GO:0046887)	1/17	0.3250489795877643	0.5157028473625553	0	0	2.6763980263157894	3.0076809724126368	HCAR2
negative regulation of tumor necrosis factor-mediated signaling pathway (GO:0010804)	1/17	0.3250489795877643	0.5157028473625553	0	0	2.6763980263157894	3.0076809724126368	CCDC3
positive regulation of stem cell proliferation (GO:2000648)	1/17	0.3250489795877643	0.5157028473625553	0	0	2.6763980263157894	3.0076809724126368	LTBP2
negative regulation of stress fiber assembly (GO:0051497)	1/17	0.3250489795877643	0.5157028473625553	0	0	2.6763980263157894	3.0076809724126368	DLC1
3'-UTR-mediated mRNA stabilization (GO:0070935)	1/17	0.3250489795877643	0.5157028473625553	0	0	2.6763980263157894	3.0076809724126368	ZFP36
