Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
low-density lipoprotein particle remodeling (GO:0034374)	1/11	0.48241747794897666	0.8116911109028345	0	0	1.621705426356589	1.1821347155433026	PLA2G2A
urea cycle (GO:0000050)	1/11	0.48241747794897666	0.8116911109028345	0	0	1.621705426356589	1.1821347155433026	NAGS
regulation of actin filament depolymerization (GO:0030834)	1/11	0.48241747794897666	0.8116911109028345	0	0	1.621705426356589	1.1821347155433026	F2RL1
regulation of ventricular cardiac muscle cell action potential (GO:0098911)	1/11	0.48241747794897666	0.8116911109028345	0	0	1.621705426356589	1.1821347155433026	DSP
myeloid cell activation involved in immune response (GO:0002275)	1/11	0.48241747794897666	0.8116911109028345	0	0	1.621705426356589	1.1821347155433026	SLAMF1
positive regulation of myoblast fusion (GO:1901741)	1/11	0.48241747794897666	0.8116911109028345	0	0	1.621705426356589	1.1821347155433026	CD53
regulation of integrin-mediated signaling pathway (GO:2001044)	1/11	0.48241747794897666	0.8116911109028345	0	0	1.621705426356589	1.1821347155433026	TIMP1
calcium ion regulated exocytosis (GO:0017156)	1/11	0.48241747794897666	0.8116911109028345	0	0	1.621705426356589	1.1821347155433026	RIMS1
regulation of hemopoiesis (GO:1903706)	1/11	0.48241747794897666	0.8116911109028345	0	0	1.621705426356589	1.1821347155433026	PRKCB
response to axon injury (GO:0048678)	1/11	0.48241747794897666	0.8116911109028345	0	0	1.621705426356589	1.1821347155433026	FLRT3
negative regulation of myotube differentiation (GO:0010832)	1/11	0.48241747794897666	0.8116911109028345	0	0	1.621705426356589	1.1821347155433026	BDNF
stress granule assembly (GO:0034063)	1/11	0.48241747794897666	0.8116911109028345	0	0	1.621705426356589	1.1821347155433026	GRB7
monocyte differentiation (GO:0030224)	1/11	0.48241747794897666	0.8116911109028345	0	0	1.621705426356589	1.1821347155433026	BMP4
T cell proliferation (GO:0042098)	1/11	0.48241747794897666	0.8116911109028345	0	0	1.621705426356589	1.1821347155433026	TNFSF14
regulation of ceramide biosynthetic process (GO:2000303)	1/11	0.48241747794897666	0.8116911109028345	0	0	1.621705426356589	1.1821347155433026	SMPD3
sphingolipid catabolic process (GO:0030149)	1/11	0.48241747794897666	0.8116911109028345	0	0	1.621705426356589	1.1821347155433026	SMPD3
cytidine to uridine editing (GO:0016554)	1/11	0.48241747794897666	0.8116911109028345	0	0	1.621705426356589	1.1821347155433026	APOBEC3H
negative regulation of histone acetylation (GO:0035067)	1/11	0.48241747794897666	0.8116911109028345	0	0	1.621705426356589	1.1821347155433026	SNCA
macrophage differentiation (GO:0030225)	1/11	0.48241747794897666	0.8116911109028345	0	0	1.621705426356589	1.1821347155433026	BMP4
negative regulation of receptor binding (GO:1900121)	1/11	0.48241747794897666	0.8116911109028345	0	0	1.621705426356589	1.1821347155433026	LEF1
positive regulation of fatty acid biosynthetic process (GO:0045723)	1/11	0.48241747794897666	0.8116911109028345	0	0	1.621705426356589	1.1821347155433026	SLC45A3
positive regulation of heterotypic cell-cell adhesion (GO:0034116)	1/11	0.48241747794897666	0.8116911109028345	0	0	1.621705426356589	1.1821347155433026	GCNT2
phosphate ion homeostasis (GO:0055062)	1/11	0.48241747794897666	0.8116911109028345	0	0	1.621705426356589	1.1821347155433026	FGFR4
camera-type eye morphogenesis (GO:0048593)	1/11	0.48241747794897666	0.8116911109028345	0	0	1.621705426356589	1.1821347155433026	SHROOM2
negative regulation of heart contraction (GO:0045822)	1/11	0.48241747794897666	0.8116911109028345	0	0	1.621705426356589	1.1821347155433026	PDE4D
photoreceptor cell development (GO:0042461)	1/11	0.48241747794897666	0.8116911109028345	0	0	1.621705426356589	1.1821347155433026	CDHR1
negative regulation of cardiac muscle hypertrophy (GO:0010614)	1/11	0.48241747794897666	0.8116911109028345	0	0	1.621705426356589	1.1821347155433026	MLIP
negative regulation of chemotaxis (GO:0050922)	1/11	0.48241747794897666	0.8116911109028345	0	0	1.621705426356589	1.1821347155433026	ANGPT2
synaptic transmission, GABAergic (GO:0051932)	1/11	0.48241747794897666	0.8116911109028345	0	0	1.621705426356589	1.1821347155433026	GABRB2
retinal metabolic process (GO:0042574)	1/11	0.48241747794897666	0.8116911109028345	0	0	1.621705426356589	1.1821347155433026	BCO2
inhibition of cysteine-type endopeptidase activity involved in apoptotic process (GO:1990001)	1/11	0.48241747794897666	0.8116911109028345	0	0	1.621705426356589	1.1821347155433026	BIRC3
methylation-dependent chromatin silencing (GO:0006346)	1/11	0.48241747794897666	0.8116911109028345	0	0	1.621705426356589	1.1821347155433026	HELLS
positive regulation of sodium ion transmembrane transporter activity (GO:2000651)	1/11	0.48241747794897666	0.8116911109028345	0	0	1.621705426356589	1.1821347155433026	WNK3
positive regulation of glucose metabolic process (GO:0010907)	1/11	0.48241747794897666	0.8116911109028345	0	0	1.621705426356589	1.1821347155433026	SLC45A3
negative regulation of release of sequestered calcium ion into cytosol (GO:0051280)	1/11	0.48241747794897666	0.8116911109028345	0	0	1.621705426356589	1.1821347155433026	CASQ2
L-serine metabolic process (GO:0006563)	1/11	0.48241747794897666	0.8116911109028345	0	0	1.621705426356589	1.1821347155433026	CBS
regulation of cardiac muscle cell differentiation (GO:2000725)	1/11	0.48241747794897666	0.8116911109028345	0	0	1.621705426356589	1.1821347155433026	GREM1
carbohydrate derivative catabolic process (GO:1901136)	1/11	0.48241747794897666	0.8116911109028345	0	0	1.621705426356589	1.1821347155433026	FBXO2
erythrose 4-phosphate/phosphoenolpyruvate family amino acid catabolic process (GO:1902222)	1/11	0.48241747794897666	0.8116911109028345	0	0	1.621705426356589	1.1821347155433026	HGD
glutathione biosynthetic process (GO:0006750)	1/11	0.48241747794897666	0.8116911109028345	0	0	1.621705426356589	1.1821347155433026	CHAC1
presynaptic membrane organization (GO:0097090)	1/11	0.48241747794897666	0.8116911109028345	0	0	1.621705426356589	1.1821347155433026	PTPRD
urate metabolic process (GO:0046415)	1/11	0.48241747794897666	0.8116911109028345	0	0	1.621705426356589	1.1821347155433026	SLC16A9
spinal cord development (GO:0021510)	1/11	0.48241747794897666	0.8116911109028345	0	0	1.621705426356589	1.1821347155433026	RELN
generation of neurons (GO:0048699)	8/130	0.4857613953990558	0.814683741080081	0	0	1.0634997300906328	0.7678869326814317	PTPRD;BRSK1;GPM6A;FZD3;RELN;LMX1B;PROX1;CIT
cation transport (GO:0006812)	5/79	0.48838376366620023	0.814683741080081	0	0	1.0957976126515452	0.785307502563924	P2RX5;PIEZO2;LRP2;SLC38A5;AQP1
steroid biosynthetic process (GO:0006694)	5/79	0.48838376366620023	0.814683741080081	0	0	1.0957976126515452	0.785307502563924	HSD11B2;HSD17B1;HSD17B6;ABCB11;PRLR
response to calcium ion (GO:0051592)	5/79	0.48838376366620023	0.814683741080081	0	0	1.0957976126515452	0.785307502563924	SYT1;TRPV6;ALOX15;CASQ2;KCNMB4
second-messenger-mediated signaling (GO:0019932)	4/62	0.48925920443798965	0.814683741080081	0	0	1.118456315883509	0.7995428802202763	CXCR4;CCR5;MCTP2;LAT
negative regulation of intracellular steroid hormone receptor signaling pathway (GO:0033144)	2/28	0.4898105291632766	0.814683741080081	0	0	1.2474801061007958	0.8903722566914055	HEYL;TCF21
hydrogen ion transmembrane transport (GO:1902600)	2/28	0.4898105291632766	0.814683741080081	0	0	1.2474801061007958	0.8903722566914055	UCP1;ATP6V1B1
carboxylic acid catabolic process (GO:0046395)	2/28	0.4898105291632766	0.814683741080081	0	0	1.2474801061007958	0.8903722566914055	CEMIP;STAB2
acute inflammatory response (GO:0002526)	2/28	0.4898105291632766	0.814683741080081	0	0	1.2474801061007958	0.8903722566914055	CD6;HPR
regulation of receptor internalization (GO:0002090)	2/28	0.4898105291632766	0.814683741080081	0	0	1.2474801061007958	0.8903722566914055	GREM1;RSPO1
positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G-protein coupled signaling pathway (GO:0051482)	2/28	0.4898105291632766	0.814683741080081	0	0	1.2474801061007958	0.8903722566914055	P2RY10;F2RL1
positive regulation of protein tyrosine kinase activity (GO:0061098)	2/28	0.4898105291632766	0.814683741080081	0	0	1.2474801061007958	0.8903722566914055	RELN;ERBB3
regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090092)	2/28	0.4898105291632766	0.814683741080081	0	0	1.2474801061007958	0.8903722566914055	BMP4;DKK3
positive regulation of cell communication (GO:0010647)	2/28	0.4898105291632766	0.814683741080081	0	0	1.2474801061007958	0.8903722566914055	RIMS1;SYT1
cardiac muscle cell action potential involved in contraction (GO:0086002)	2/28	0.4898105291632766	0.814683741080081	0	0	1.2474801061007958	0.8903722566914055	SCN3B;SCN2B
positive regulation of calcium-mediated signaling (GO:0050850)	2/28	0.4898105291632766	0.814683741080081	0	0	1.2474801061007958	0.8903722566914055	P2RX5;TRAT1
dopamine receptor signaling pathway (GO:0007212)	2/28	0.4898105291632766	0.814683741080081	0	0	1.2474801061007958	0.8903722566914055	GNAO1;GNA14
nucleotide-binding oligomerization domain containing signaling pathway (GO:0070423)	2/28	0.4898105291632766	0.814683741080081	0	0	1.2474801061007958	0.8903722566914055	NOD2;MAP2K6
peptidyl-asparagine modification (GO:0018196)	3/45	0.489963779148693	0.814683741080081	0	0	1.1583877727104648	0.8264214190920643	ST6GAL2;DERL3;ASGR1
negative regulation of ossification (GO:0030279)	3/45	0.489963779148693	0.814683741080081	0	0	1.1583877727104648	0.8264214190920643	GREM1;SEMA4D;SOX9
ERBB signaling pathway (GO:0038127)	5/80	0.4995771603848614	0.8287510314311017	0	0	1.0811293575338519	0.7502964414536384	GRB7;SHC3;ERBB3;SOX9;PAG1
oligosaccharide metabolic process (GO:0009311)	4/63	0.5018899830105994	0.8287510314311017	0	0	1.099440882878136	0.757926333726886	GALNT6;ST6GAL2;B3GALT2;GALNT9
regulation of viral genome replication (GO:0045069)	4/63	0.5018899830105994	0.8287510314311017	0	0	1.099440882878136	0.757926333726886	SLPI;CCL5;CD28;PROX1
protein O-linked glycosylation (GO:0006493)	7/115	0.505286447611906	0.8287510314311017	0	0	1.0510662177328844	0.7174891088836642	GALNT6;MUC16;B3GNT7;B3GALT2;GCNT1;GXYLT2;GALNT9
regulation of macrophage derived foam cell differentiation (GO:0010743)	2/29	0.5086032605784121	0.8287510314311017	0	0	1.201213282247765	0.8121247025235675	PLA2G2A;IL18
cardiac muscle cell action potential (GO:0086001)	2/29	0.5086032605784121	0.8287510314311017	0	0	1.201213282247765	0.8121247025235675	SCN3B;SCN2B
regulation of activated T cell proliferation (GO:0046006)	2/29	0.5086032605784121	0.8287510314311017	0	0	1.201213282247765	0.8121247025235675	IL18;IL12RB1
skeletal muscle organ development (GO:0060538)	2/29	0.5086032605784121	0.8287510314311017	0	0	1.201213282247765	0.8121247025235675	WT1;TCF21
positive regulation of binding (GO:0051099)	5/81	0.5106753267257684	0.8287510314311017	0	0	1.0668471091297822	0.7169439376013728	BMP4;VTN;BAMBI;NGF;ADD2
regulation of retrograde protein transport, ER to cytosol (GO:1904152)	1/12	0.5125055051009326	0.8287510314311017	0	0	1.4741993579202881	0.9854194596358773	DERL3
regulation of myoblast fusion (GO:1901739)	1/12	0.5125055051009326	0.8287510314311017	0	0	1.4741993579202881	0.9854194596358773	CD53
regulation of nitric-oxide synthase biosynthetic process (GO:0051769)	1/12	0.5125055051009326	0.8287510314311017	0	0	1.4741993579202881	0.9854194596358773	NOD2
negative regulation of protein oligomerization (GO:0032460)	1/12	0.5125055051009326	0.8287510314311017	0	0	1.4741993579202881	0.9854194596358773	TMC8
regulation of protein glycosylation (GO:0060049)	1/12	0.5125055051009326	0.8287510314311017	0	0	1.4741993579202881	0.9854194596358773	RAMP1
skeletal myofibril assembly (GO:0014866)	1/12	0.5125055051009326	0.8287510314311017	0	0	1.4741993579202881	0.9854194596358773	PROX1
regulation of viral life cycle (GO:1903900)	1/12	0.5125055051009326	0.8287510314311017	0	0	1.4741993579202881	0.9854194596358773	LAMP3
retinol metabolic process (GO:0042572)	1/12	0.5125055051009326	0.8287510314311017	0	0	1.4741993579202881	0.9854194596358773	LRAT
negative regulation of metabolic process (GO:0009892)	1/12	0.5125055051009326	0.8287510314311017	0	0	1.4741993579202881	0.9854194596358773	GZMK
negative regulation of ERAD pathway (GO:1904293)	1/12	0.5125055051009326	0.8287510314311017	0	0	1.4741993579202881	0.9854194596358773	DERL3
iron ion transport (GO:0006826)	1/12	0.5125055051009326	0.8287510314311017	0	0	1.4741993579202881	0.9854194596358773	MELTF
carbohydrate derivative transport (GO:1901264)	1/12	0.5125055051009326	0.8287510314311017	0	0	1.4741993579202881	0.9854194596358773	MFSD2A
sulfation (GO:0051923)	1/12	0.5125055051009326	0.8287510314311017	0	0	1.4741993579202881	0.9854194596358773	SULT1C4
cellular modified amino acid catabolic process (GO:0042219)	1/12	0.5125055051009326	0.8287510314311017	0	0	1.4741993579202881	0.9854194596358773	CHAC1
protein insertion into membrane (GO:0051205)	1/12	0.5125055051009326	0.8287510314311017	0	0	1.4741993579202881	0.9854194596358773	REEP1
serine family amino acid biosynthetic process (GO:0009070)	1/12	0.5125055051009326	0.8287510314311017	0	0	1.4741993579202881	0.9854194596358773	CBS
regulation of cholesterol homeostasis (GO:2000188)	1/12	0.5125055051009326	0.8287510314311017	0	0	1.4741993579202881	0.9854194596358773	FGFR4
nucleoside catabolic process (GO:0009164)	1/12	0.5125055051009326	0.8287510314311017	0	0	1.4741993579202881	0.9854194596358773	UPB1
nonribosomal peptide biosynthetic process (GO:0019184)	1/12	0.5125055051009326	0.8287510314311017	0	0	1.4741993579202881	0.9854194596358773	CHAC1
regulation of interleukin-2 biosynthetic process (GO:0045076)	1/12	0.5125055051009326	0.8287510314311017	0	0	1.4741993579202881	0.9854194596358773	CD28
regulation of bone remodeling (GO:0046850)	1/12	0.5125055051009326	0.8287510314311017	0	0	1.4741993579202881	0.9854194596358773	GREM1
plasminogen activation (GO:0031639)	1/12	0.5125055051009326	0.8287510314311017	0	0	1.4741993579202881	0.9854194596358773	KLKB1
negative regulation by host of viral transcription (GO:0043922)	1/12	0.5125055051009326	0.8287510314311017	0	0	1.4741993579202881	0.9854194596358773	CCL5
vasoconstriction (GO:0042310)	1/12	0.5125055051009326	0.8287510314311017	0	0	1.4741993579202881	0.9854194596358773	KEL
regulation of skeletal muscle tissue development (GO:0048641)	1/12	0.5125055051009326	0.8287510314311017	0	0	1.4741993579202881	0.9854194596358773	MEGF10
regulation of mononuclear cell migration (GO:0071675)	1/12	0.5125055051009326	0.8287510314311017	0	0	1.4741993579202881	0.9854194596358773	CCL5
negative regulation of histone modification (GO:0031057)	1/12	0.5125055051009326	0.8287510314311017	0	0	1.4741993579202881	0.9854194596358773	SNCA
negative regulation of epithelial cell differentiation (GO:0030857)	1/12	0.5125055051009326	0.8287510314311017	0	0	1.4741993579202881	0.9854194596358773	OSR1
positive regulation of DNA-dependent DNA replication (GO:2000105)	1/12	0.5125055051009326	0.8287510314311017	0	0	1.4741993579202881	0.9854194596358773	BMP4
cardiac muscle fiber development (GO:0048739)	1/12	0.5125055051009326	0.8287510314311017	0	0	1.4741993579202881	0.9854194596358773	CXADR
protein hydroxylation (GO:0018126)	1/12	0.5125055051009326	0.8287510314311017	0	0	1.4741993579202881	0.9854194596358773	EGLN3
skeletal muscle cell differentiation (GO:0035914)	1/12	0.5125055051009326	0.8287510314311017	0	0	1.4741993579202881	0.9854194596358773	MEGF10
cellular response to fatty acid (GO:0071398)	1/12	0.5125055051009326	0.8287510314311017	0	0	1.4741993579202881	0.9854194596358773	UCP1
regulation of hormone secretion (GO:0046883)	1/12	0.5125055051009326	0.8287510314311017	0	0	1.4741993579202881	0.9854194596358773	SCG5
negative regulation of fibroblast growth factor receptor signaling pathway (GO:0040037)	1/12	0.5125055051009326	0.8287510314311017	0	0	1.4741993579202881	0.9854194596358773	SULF1
keratan sulfate catabolic process (GO:0042340)	1/12	0.5125055051009326	0.8287510314311017	0	0	1.4741993579202881	0.9854194596358773	OGN
DNA deamination (GO:0045006)	1/12	0.5125055051009326	0.8287510314311017	0	0	1.4741993579202881	0.9854194596358773	APOBEC3H
positive regulation of SMAD protein import into nucleus (GO:0060391)	1/12	0.5125055051009326	0.8287510314311017	0	0	1.4741993579202881	0.9854194596358773	BMP4
eye photoreceptor cell differentiation (GO:0001754)	1/12	0.5125055051009326	0.8287510314311017	0	0	1.4741993579202881	0.9854194596358773	SDK2
negative regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043124)	3/47	0.519381361275377	0.8369950630935197	0	0	1.1056161267550395	0.7243077714109495	RHOH;NLRC3;TRIM59
peptide cross-linking (GO:0018149)	3/47	0.519381361275377	0.8369950630935197	0	0	1.1056161267550395	0.7243077714109495	TGM1;DSP;EVPL
polyol metabolic process (GO:0019751)	3/47	0.519381361275377	0.8369950630935197	0	0	1.1056161267550395	0.7243077714109495	NUDT10;PLD4;PLCH2
negative regulation of cellular biosynthetic process (GO:0031327)	3/47	0.519381361275377	0.8369950630935197	0	0	1.1056161267550395	0.7243077714109495	GFI1;MST1;PROX1
positive regulation of organelle assembly (GO:1902117)	3/47	0.519381361275377	0.8369950630935197	0	0	1.1056161267550395	0.7243077714109495	SDC1;PROX1;KCTD17
inositol phosphate metabolic process (GO:0043647)	3/47	0.519381361275377	0.8369950630935197	0	0	1.1056161267550395	0.7243077714109495	NUDT10;PLD4;PLCH2
positive regulation of cell cycle (GO:0045787)	5/82	0.5216718935198222	0.840207012082952	0	0	1.0529358282167272	0.6851626591602458	TGM1;PSRC1;PROX1;EVI2B;MEIS2
activation of MAPK activity (GO:0000187)	7/117	0.5237324838176896	0.8424425224590384	0	0	1.0318457300275483	0.6673712503107103	MAP4K1;CD40LG;CXCR4;MAP3K9;NOD2;CCL19;MAP2K6
regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043122)	12/204	0.5248663334141944	0.8424425224590384	0	0	1.0133695652173913	0.6532298293469508	CCL21;PRKCB;TNFRSF19;RHOH;F2RL1;CCR7;TRIM59;NLRC3;CCL19;PIM2;NOD2;BIRC3
negative regulation of blood vessel morphogenesis (GO:2000181)	4/65	0.5267270542077052	0.8424425224590384	0	0	1.0632803873269345	0.681640122663405	SPINK5;COL4A3;SULF1;CCR2
negative regulation of stress-activated MAPK cascade (GO:0032873)	2/30	0.5269366149327861	0.8424425224590384	0	0	1.1582512315270936	0.7420626227513497	F2RL1;EZR
beta-catenin-TCF complex assembly (GO:1904837)	2/30	0.5269366149327861	0.8424425224590384	0	0	1.1582512315270936	0.7420626227513497	TCF7;LEF1
positive regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0045737)	2/30	0.5269366149327861	0.8424425224590384	0	0	1.1582512315270936	0.7420626227513497	PSRC1;PROX1
cellular response to drug (GO:0035690)	2/30	0.5269366149327861	0.8424425224590384	0	0	1.1582512315270936	0.7420626227513497	AIM2;PDE4B
negative regulation of secretion by cell (GO:1903531)	2/30	0.5269366149327861	0.8424425224590384	0	0	1.1582512315270936	0.7420626227513497	SYT4;SNCA
protein palmitoylation (GO:0018345)	2/30	0.5269366149327861	0.8424425224590384	0	0	1.1582512315270936	0.7420626227513497	ZDHHC11;ZDHHC11B
regulation of cation transmembrane transport (GO:1904062)	2/30	0.5269366149327861	0.8424425224590384	0	0	1.1582512315270936	0.7420626227513497	DPP6;KCNIP1
regulation of ARF protein signal transduction (GO:0032012)	2/30	0.5269366149327861	0.8424425224590384	0	0	1.1582512315270936	0.7420626227513497	ACAP1;AGAP2
positive regulation of phospholipase C activity (GO:0010863)	2/30	0.5269366149327861	0.8424425224590384	0	0	1.1582512315270936	0.7420626227513497	ITK;HTR2A
aminoglycan metabolic process (GO:0006022)	2/30	0.5269366149327861	0.8424425224590384	0	0	1.1582512315270936	0.7420626227513497	SDC1;GPC5
cellular response to transforming growth factor beta stimulus (GO:0071560)	6/100	0.5276772717298911	0.843149486785601	0	0	1.034970183317382	0.6616258133608688	WFIKKN2;GCNT2;XCL1;SOX9;CGN;PRKCZ
cellular response to organic cyclic compound (GO:0071407)	8/135	0.5289750401505815	0.8441378946428042	0	0	1.0213567324881616	0.6504142982287292	GABRB2;WT1;CCL5;RORC;IL18;EZR;TFPI;AQP1
anterograde trans-synaptic signaling (GO:0098916)	14/240	0.5332081760403966	0.8441378946428042	0	0	1.0043168573278654	0.6315579839391781	GABRB2;SNAP25;DOC2A;SYT1;NRXN1;NRXN2;HTR2A;SYN1;CACNB2;GRIN2A;PLP1;KCNMB4;APBA2;SCN2B
glycoprotein metabolic process (GO:0009100)	3/48	0.5337401972698993	0.8441378946428042	0	0	1.080989358642508	0.6786949317547143	FBXO2;GCNT1;HPSE
sphingolipid biosynthetic process (GO:0030148)	4/66	0.5389176556327774	0.8441378946428042	0	0	1.0460749902501532	0.6466757052769602	ELOVL2;ELOVL3;ELOVL7;SGPP2
response to iron ion (GO:0010039)	1/13	0.5408458723198144	0.8441378946428042	0	0	1.3512776342233705	0.8305235226856706	SNCA
regulation of granulocyte chemotaxis (GO:0071622)	1/13	0.5408458723198144	0.8441378946428042	0	0	1.3512776342233705	0.8305235226856706	CCL5
nucleotide-sugar metabolic process (GO:0009225)	1/13	0.5408458723198144	0.8441378946428042	0	0	1.3512776342233705	0.8305235226856706	CSGALNACT1
positive regulation of cardiac muscle cell proliferation (GO:0060045)	1/13	0.5408458723198144	0.8441378946428042	0	0	1.3512776342233705	0.8305235226856706	TBX20
regulation of superoxide anion generation (GO:0032928)	1/13	0.5408458723198144	0.8441378946428042	0	0	1.3512776342233705	0.8305235226856706	F2RL1
embryonic appendage morphogenesis (GO:0035113)	1/13	0.5408458723198144	0.8441378946428042	0	0	1.3512776342233705	0.8305235226856706	LEF1
steroid catabolic process (GO:0006706)	1/13	0.5408458723198144	0.8441378946428042	0	0	1.3512776342233705	0.8305235226856706	HSD17B6
regulation of glucose import in response to insulin stimulus (GO:2001273)	1/13	0.5408458723198144	0.8441378946428042	0	0	1.3512776342233705	0.8305235226856706	MZB1
regulation of biomineral tissue development (GO:0070167)	1/13	0.5408458723198144	0.8441378946428042	0	0	1.3512776342233705	0.8305235226856706	SOX9
endoplasmic reticulum tubular network organization (GO:0071786)	1/13	0.5408458723198144	0.8441378946428042	0	0	1.3512776342233705	0.8305235226856706	REEP1
regulation of triglyceride biosynthetic process (GO:0010866)	1/13	0.5408458723198144	0.8441378946428042	0	0	1.3512776342233705	0.8305235226856706	C3
myelination in peripheral nervous system (GO:0022011)	1/13	0.5408458723198144	0.8441378946428042	0	0	1.3512776342233705	0.8305235226856706	ADGRG6
multivesicular body sorting pathway (GO:0071985)	1/13	0.5408458723198144	0.8441378946428042	0	0	1.3512776342233705	0.8305235226856706	RAB27B
DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator (GO:0006978)	1/13	0.5408458723198144	0.8441378946428042	0	0	1.3512776342233705	0.8305235226856706	TP63
positive regulation of cholesterol efflux (GO:0010875)	1/13	0.5408458723198144	0.8441378946428042	0	0	1.3512776342233705	0.8305235226856706	PLTP
positive regulation of protein complex disassembly (GO:0043243)	1/13	0.5408458723198144	0.8441378946428042	0	0	1.3512776342233705	0.8305235226856706	SLN
regulation of macrophage differentiation (GO:0045649)	1/13	0.5408458723198144	0.8441378946428042	0	0	1.3512776342233705	0.8305235226856706	IL34
glutamine family amino acid biosynthetic process (GO:0009084)	1/13	0.5408458723198144	0.8441378946428042	0	0	1.3512776342233705	0.8305235226856706	NAGS
regulation of cAMP metabolic process (GO:0030814)	1/13	0.5408458723198144	0.8441378946428042	0	0	1.3512776342233705	0.8305235226856706	RAMP1
cardiolipin metabolic process (GO:0032048)	1/13	0.5408458723198144	0.8441378946428042	0	0	1.3512776342233705	0.8305235226856706	THEM5
phospholipase C-activating dopamine receptor signaling pathway (GO:0060158)	1/13	0.5408458723198144	0.8441378946428042	0	0	1.3512776342233705	0.8305235226856706	GNA14
regulation of execution phase of apoptosis (GO:1900117)	1/13	0.5408458723198144	0.8441378946428042	0	0	1.3512776342233705	0.8305235226856706	FZD3
membrane repolarization (GO:0086009)	1/13	0.5408458723198144	0.8441378946428042	0	0	1.3512776342233705	0.8305235226856706	ATP1B2
regulation of necrotic cell death (GO:0010939)	1/13	0.5408458723198144	0.8441378946428042	0	0	1.3512776342233705	0.8305235226856706	BIRC3
dicarboxylic acid catabolic process (GO:0043649)	1/13	0.5408458723198144	0.8441378946428042	0	0	1.3512776342233705	0.8305235226856706	QPRT
cranial nerve development (GO:0021545)	1/13	0.5408458723198144	0.8441378946428042	0	0	1.3512776342233705	0.8305235226856706	ERBB3
positive regulation of lamellipodium assembly (GO:0010592)	1/13	0.5408458723198144	0.8441378946428042	0	0	1.3512776342233705	0.8305235226856706	CARMIL2
secretion (GO:0046903)	1/13	0.5408458723198144	0.8441378946428042	0	0	1.3512776342233705	0.8305235226856706	RIMS1
regulation of fibrinolysis (GO:0051917)	1/13	0.5408458723198144	0.8441378946428042	0	0	1.3512776342233705	0.8305235226856706	KLKB1
regulation of cAMP-dependent protein kinase activity (GO:2000479)	1/13	0.5408458723198144	0.8441378946428042	0	0	1.3512776342233705	0.8305235226856706	MST1
diacylglycerol metabolic process (GO:0046339)	1/13	0.5408458723198144	0.8441378946428042	0	0	1.3512776342233705	0.8305235226856706	DGKA
semaphorin-plexin signaling pathway involved in neuron projection guidance (GO:1902285)	1/13	0.5408458723198144	0.8441378946428042	0	0	1.3512776342233705	0.8305235226856706	NELL2
regulation of T cell cytokine production (GO:0002724)	1/13	0.5408458723198144	0.8441378946428042	0	0	1.3512776342233705	0.8305235226856706	XCL1
negative regulation of chemokine production (GO:0032682)	1/13	0.5408458723198144	0.8441378946428042	0	0	1.3512776342233705	0.8305235226856706	F2RL1
amyloid precursor protein metabolic process (GO:0042982)	1/13	0.5408458723198144	0.8441378946428042	0	0	1.3512776342233705	0.8305235226856706	NSG1
response to fatty acid (GO:0070542)	1/13	0.5408458723198144	0.8441378946428042	0	0	1.3512776342233705	0.8305235226856706	UCP1
negative regulation of interleukin-10 production (GO:0032693)	1/13	0.5408458723198144	0.8441378946428042	0	0	1.3512776342233705	0.8305235226856706	JAK3
regulation of cellular carbohydrate metabolic process (GO:0010675)	1/13	0.5408458723198144	0.8441378946428042	0	0	1.3512776342233705	0.8305235226856706	RORC
activation of GTPase activity (GO:0090630)	5/84	0.543336584374104	0.8456381381725309	0	0	1.0261698193713553	0.6259905681871323	CCL21;RASGRF1;TBC1D10C;CCR7;RASGRP1
regulation of dendritic spine development (GO:0060998)	2/31	0.5448004996368163	0.8456381381725309	0	0	1.1182520808561236	0.6791543063570985	ARHGAP44;FOXO6
negative regulation of tumor necrosis factor superfamily cytokine production (GO:1903556)	2/31	0.5448004996368163	0.8456381381725309	0	0	1.1182520808561236	0.6791543063570985	NLRC3;SLAMF1
alpha-amino acid metabolic process (GO:1901605)	2/31	0.5448004996368163	0.8456381381725309	0	0	1.1182520808561236	0.6791543063570985	CBS;CKMT1A
regulation of protein tyrosine kinase activity (GO:0061097)	2/31	0.5448004996368163	0.8456381381725309	0	0	1.1182520808561236	0.6791543063570985	RELN;ERBB3
renal water homeostasis (GO:0003091)	2/31	0.5448004996368163	0.8456381381725309	0	0	1.1182520808561236	0.6791543063570985	MYO5B;AQP1
positive regulation of viral genome replication (GO:0045070)	2/31	0.5448004996368163	0.8456381381725309	0	0	1.1182520808561236	0.6791543063570985	CCL5;CD28
lysosome organization (GO:0007040)	2/31	0.5448004996368163	0.8456381381725309	0	0	1.1182520808561236	0.6791543063570985	HOOK1;CORO1A
liver development (GO:0001889)	2/31	0.5448004996368163	0.8456381381725309	0	0	1.1182520808561236	0.6791543063570985	RARB;PROX1
