SLL55_LV	SLL56_LV	SLL60_LV	SLL61_LV	SLL63_LV	SLL64_LV	SLL65_LV	SLL66_LV	SLL67_LV	SLL68_LV	SLL70_LV	SLL71_LV	SLL72_LV
ENSG00000148719	9.40067508983234	9.41982660358293	9.56008246865639	9.61371520663206	9.47288567166338	9.40252557194004	9.52493861625347	9.54758980691563	9.72319212923074	9.33423707758831	9.26203432661442	9.1917365177499	9.3303143001895
ENSG00000148730	11.6071604241789	12.1944505379515	11.6360259003016	11.6551169066743	12.0378428846202	11.5207539009313	11.640167683926	11.5353452411806	11.7270917173005	11.7638453101311	11.8216092981558	11.6032997461499	11.6496550012674
ENSG00000148737	7.66716814589436	8.65586185938436	8.33016810778566	8.05794302984774	8.1133084815362	8.12845528981795	8.05056384382447	7.98691486458126	8.27010467788775	7.76091854156472	8.14616120348524	8.44584393775643	8.23743976351627
ENSG00000148803	6.90100317289407	6.8667499731198	6.78351608485953	6.57185964054558	6.36670776246697	6.97218779849094	6.9945684515514	6.61160094211066	6.80268358856089	6.71703981244042	6.9302255148431	6.75195418786658	6.80353298896
ENSG00000148814	6.58137939832628	7.17708133052653	7.00076888301055	6.78785985186365	6.83507066121215	7.22975065257717	7.32769874981656	7.00762750724547	7.59801949272758	7.27543597140921	7.02146956799988	7.43752339346177	7.21636544517656
ENSG00000148832	6.20135565468126	6.12501441043224	6.8857420989449	6.586985833595	6.69327613837821	6.43074638221699	6.5886052023387	6.85427058886516	6.85348200242418	6.31804386449615	6.61254959915253	6.49386756247233	6.73252787630007
ENSG00000148834	11.2432363002918	10.793119276923	11.4157647975375	11.2909150236509	10.8808902976561	11.1883325378908	11.3751913958149	11.3478936817397	11.0032188817463	11.5275876168356	10.9362882488457	11.0867800316756	11.0908921761961
ENSG00000148835	6.53945091655802	7.06655589163031	6.66933341972267	6.81169630230384	6.84963531801391	7.11386706989841	6.95874505205025	6.74986592620348	6.71170965946438	7.18592018577448	6.85986255669726	6.66647061752753	7.03966372949454
ENSG00000148840	8.24345715147047	8.07839126785589	8.2757477875211	8.38091904357613	8.58225624404514	8.39830265665334	8.399922801118	8.5202932880253	8.59134864057938	7.87837156824197	8.31369397729208	7.82393682762381	8.16681818436086
ENSG00000148841	9.80061245990439	9.79946872857646	10.1270580636337	9.97286565449109	10.0116804159021	10.465613792412	9.858418249699	10.3181127818972	10.4768862909335	10.3577134260509	10.0529066744345	9.93639784269513	9.98227676954494
ENSG00000148842	7.26982013744001	7.69541511440103	7.32135356042478	7.35513129693442	7.5546445951707	7.56088786797248	7.27380780461851	7.02181785297157	7.54481983904814	7.31777628192029	7.19480566211507	7.57313648923416	7.26224893205939
ENSG00000148843	8.55552214001404	8.52845595952011	8.58055128300712	8.59227126364219	8.87745114709281	8.70170899861952	8.57984875626378	8.47125834105369	8.99352970822504	8.55512742364095	8.65544355848997	8.72515091314603	8.42522796832545
ENSG00000148908	6.9203172852987	7.03287077608656	6.29172981707109	6.6994955214356	6.50484643474601	6.47491029374419	6.75840275486784	6.07377495746709	6.61095034902387	6.34142011337494	6.87432361610148	6.64380656318932	6.7232725804253
ENSG00000148925	8.56341000457521	8.6460854936063	8.52867527825303	8.63150635920222	8.54901013155881	8.99175528392081	8.69752336796448	8.72753574210861	8.48334402920147	8.92305174071419	8.82146456857187	8.68664479414227	8.66451777112152
ENSG00000148926	8.34835803249928	8.10041182025003	7.94535308755791	7.81019852506489	9.10644728154416	8.61355441669961	7.87418582763409	8.59698965419611	8.23292064427207	9.11524506356421	7.89507329567689	7.77411712974988	7.45423310601124
ENSG00000148935	7.26982013744001	7.60331025015491	7.06431770587498	7.28833560241383	7.46532316109081	7.38904228281234	7.21735484741738	7.49981769528339	7.64908746361692	7.67006116102263	7.42768057324049	7.5329475201456	7.51514470459944
ENSG00000148943	8.55552214001404	8.35839316011442	8.44705095919878	8.4232737768628	8.06103554128669	8.05175827337965	8.23962216572288	8.3077172500857	8.13239004496353	8.39275209030016	8.33604255226785	8.44584393775643	8.22146301137285
ENSG00000148948	6.12704091162844	7.06655589163031	6.66933341972267	6.2565168332282	5.99435796295105	6.18848400178293	6.41052953661558	6.27125397259536	6.11916396011722	6.52368399848531	6.75234328967198	6.34309236779489	6.23213373868192
ENSG00000148950	8.50176500321811	8.0022855154982	8.59322477156662	8.42967653037212	8.2311311806241	8.20105560734747	8.28464745961079	8.55916796529699	7.90574434188244	8.70056573427613	8.31819276394895	8.344289918553	8.60487810889025
ENSG00000148985	8.49627346806618	9.15518838078929	8.64887658061047	8.58371865803253	8.76348731169592	8.70170899861952	8.83197827271977	8.47578814044258	9.09598042680182	9.01771383294124	8.82771491542076	8.78302894602374	8.65866672986161
ENSG00000149016	7.19760278665481	7.34506211579173	7.4316216324134	7.34788969462111	7.07050559059627	7.29792487092362	7.37928154682032	7.33950915996544	7.8568435205835	7.23153116719946	7.57722965411724	7.1103268111566	7.47801386042479
ENSG00000149050	6.77676530647019	6.53595351266203	6.46502649553935	6.52478999640834	6.34094140629834	6.35920843578425	6.44312897661343	6.36472081063926	6.49707367555913	5.91804112500238	6.71931551783128	6.62055665364107	6.45387779978139
ENSG00000149084	9.86183714235404	10.1186748589396	10.1398926874835	9.64112228856631	10.0434115309136	9.83816638935347	10.1994433724514	10.2126710550843	9.44942166793843	9.9928566815796	10.1720532958006	10.3008224592368	10.2114230048242
ENSG00000149089	8.83218811033562	8.27126288633032	8.6366992198424	8.52233770354049	8.40747556394454	8.43059822564076	8.41727668437402	8.4483852510122	8.25429185449254	9.04100089008135	8.7508166457963	8.81506450127958	8.78743473136702
ENSG00000149090	8.05230383881952	8.06350942407248	8.5352662062261	7.76400453692734	7.90286368766115	8.53065677339901	8.14487199554408	8.01252239595845	7.8568435205835	7.87837156824197	8.45492787607399	8.41983248814251	7.94632239931672
ENSG00000149091	8.80596431508615	9.24789946280315	8.91837719620228	9.17320969692767	8.71784212348139	8.99709666544275	9.6090706652752	9.29035501990718	10.2477836879065	8.98445574132263	9.10438962537052	8.87703216459045	8.82091727946493
ENSG00000149100	10.2912630644804	10.7577346201799	10.5014082338311	10.2695844534707	10.3197422276081	9.94638076159516	10.2238496561227	10.2650720800625	10.0200117330074	10.2104804955196	10.3329981002122	10.4073471162006	10.6685515685389
ENSG00000149115	9.71002072079634	9.89026409453216	9.64372499623505	9.5815345322446	9.55974707289274	9.80525525855031	9.45773661171089	9.33041647013216	10.0546327795337	8.91044463160657	9.72471744661983	9.695416966433	9.83365445108577
ENSG00000149131	10.9568350132474	11.6847410737075	10.8743470979552	10.4200200257448	10.6064158889173	11.0052998790289	10.6167174569128	10.4708907553229	10.8550442630753	10.2246894086567	11.1996879092541	10.9517055307336	11.3446829036271
ENSG00000149136	9.50555946481772	9.3529249450043	9.35090011344416	9.50450253313217	9.58156517662147	9.35978977989696	9.2153424058231	9.12636743344174	9.50066883203896	9.28645609865883	9.59983153316718	9.42113109678346	9.41416338991521
ENSG00000149150	7.81143673829425	8.20546293830997	7.56031453168522	7.58502628760916	7.42250666375324	7.40647398951883	7.45278949910103	7.0633208350668	7.8353205386798	7.61231285288569	8.08363870616906	7.44849443511789	7.47329393519009
ENSG00000149177	7.76037189481683	7.99443305323656	7.79559717618767	7.79498049678988	8.24050622474834	7.71214996741566	7.83062181190375	8.1793544037443	7.71417028274025	8.17483307262939	8.25852954289601	8.04142595484046	7.94632239931672
ENSG00000149179	8.08979021614116	8.13633684383748	8.21908385144246	8.39080879746737	8.10301390452027	8.07263912341509	8.3882315886215	8.23430620721807	8.2857376076167	8.0536493119307	8.11525968543494	8.27607798175193	8.01664532433998
ENSG00000149182	10.6552162770325	10.4808684706114	10.4196227541013	10.5888590368756	10.6568033527486	10.3687579357973	10.6252873241979	10.4919210884949	10.8736846530866	10.3604729289651	10.5984266406173	10.3202844514847	10.5251882557369
ENSG00000149187	10.1760247145598	10.2708905362854	10.2951751342006	10.3338387752312	10.4237863089567	10.3398437125808	10.2776834675974	10.4163510584337	10.6392523559091	10.2135371043364	10.1375839633809	10.3381235460731	10.159858028556
ENSG00000149196	9.6564285329965	9.34396285766804	9.50810701956925	9.52231055224892	9.37415802092774	9.38436663785865	9.64090191591619	9.56655134119187	9.19153629354013	9.66945137497532	9.49650801305953	9.6074321714639	9.70200746404835
ENSG00000149212	8.60728593406361	8.52845595952011	8.24365551786898	8.20845888406682	8.52639788010403	8.53806383078645	8.06550693819753	8.20710619854257	7.79864960400676	8.26216261509578	8.43029702290489	8.81109964851197	8.33945146016551
ENSG00000149218	9.06520837975069	9.01128751137108	9.59786145182669	8.96242392930314	9.04733232737549	9.39246579703721	8.93499330375944	8.78308773104868	8.70316850144061	8.8641047687784	9.22481886446001	9.4990767417767	9.01581439810689
ENSG00000149231	8.57125357241739	8.56531554854674	8.43296858836381	8.44870944081245	8.4033306205555	8.54175266299022	8.399922801118	8.51590622445464	8.45153928414778	8.82698119463357	8.7736821966833	8.55960275287006	8.45041242627955
ENSG00000149256	6.6470390067207	6.53595351266203	6.72814192583244	6.63084790052951	6.4156137835365	6.82346922211059	6.80178048473339	6.44723280726353	6.42019811804419	6.50542343861352	6.70235952969943	6.98763560446982	6.7597675318419
ENSG00000149257	9.49201163435002	9.40554704284357	9.10569141292808	9.33169527099333	9.02884099292431	9.92147855517907	9.42432184789045	9.53480772937101	9.80688799755374	8.92555973423299	9.16955789844483	9.2068322653545	9.33395870027285
ENSG00000149260	7.60463639429854	7.90487436069708	7.16280079152626	7.05227302420819	6.91950323337543	7.53773723447274	7.54448393684251	6.78590881638188	7.57169844075143	7.17657924684146	7.5693717343573	7.19429170107959	7.34902132188321
ENSG00000149262	8.00983031375994	8.23875757648415	8.19406317066286	8.35081829970251	8.42393249258137	8.19633390791975	8.25909975102846	7.91386173893534	8.58718513636244	8.03473751700462	8.42198863796885	8.62002262674797	8.22413877457045
ENSG00000149269	7.79770586481199	8.7084470222465	7.4316216324134	6.8799828209541	7.92073257477073	8.62401366276763	7.47635146141465	8.1395287314119	7.94627471860909	8.48147463060643	7.52117103780122	7.94828166261903	8.15562180229809
ENSG00000149273	12.8620199891725	12.3690040332531	12.6624344029658	12.6492091942123	12.3997678559603	12.4814793550849	12.4527889290031	12.3690611607904	12.5911845699467	12.6110075607238	12.5635032589398	12.5645663938671	12.6156393183898
ENSG00000149289	9.05599615022179	8.85956581029868	9.20317089169171	8.96678744081435	9.13634019146912	9.05711850026642	8.81909581577395	9.03820690655147	8.15537892944047	9.40214035853054	9.10951002290691	8.89958650161834	8.76405840103225
ENSG00000149292	7.97001890384939	6.92506849651724	7.06431770587498	7.92138703299909	7.34146261994933	7.71214996741566	7.8394502210609	8.03765173239706	8.00485666046903	7.30101963689793	7.20547674824077	7.65917397952319	7.43487479752751
ENSG00000149294	12.4611697494886	12.3311638065534	12.0695672933364	12.5156114319641	12.6940588849777	12.9629435908922	12.1486563526822	12.6259488750317	12.686221808719	12.4749926160001	12.4734973897674	12.5115078364999	12.2334698249483
ENSG00000149308	7.96191285697179	7.88792484383844	8.151315947291	7.98035239514263	8.2311311806241	8.15796091243914	8.13784558403689	7.91386173893534	7.55384294946955	8.02037759471581	8.19615539644363	7.87194164003601	8.1751555592164
ENSG00000149311	9.16621060616905	9.20890305077381	9.67350455357841	9.73946768877594	9.71416942949885	9.70335761315298	9.6189404730333	9.37418054058953	9.11618565221088	9.73342075626527	9.67571781704597	9.51852040287309	9.24252166599192
ENSG00000149313	9.4491784569905	9.65270114311539	9.48476003412021	9.50151285180234	9.55791379352587	9.59190099095197	9.43833974979717	9.44881777914098	8.85235327043596	9.82831979853771	9.50427932521706	9.37116720388628	9.49119009153069
ENSG00000149346	6.49529777019215	6.53595351266203	7.14377579153876	7.00440016675111	7.05868978234227	7.19928004178357	7.31445158283575	7.04965912438932	7.48927960711374	7.03706028291366	7.13992087994341	7.51236249894815	7.12512987176653
ENSG00000149357	10.5080435118719	10.3840664779231	10.3458839246607	10.4144852532989	10.3001882368765	10.5328371553262	10.5931959654386	10.4864165108758	10.4145681127108	10.5439946943006	10.4266794490366	10.3257970010478	10.2826466018936
ENSG00000149418	6.70823456608844	6.69228974780772	6.50273426616602	6.47486164927604	6.50484643474601	6.49609233734177	6.64043357773683	6.23685545232671	6.23643335271069	6.31804386449615	6.63124080948357	6.19309159044565	6.29869123796133
ENSG00000149428	9.51764373839344	9.48915917563334	9.59786145182669	9.87134844204849	9.76744659936382	9.96680768712031	9.81833087282889	9.67920527853968	10.2620160982721	9.3877297774105	9.61246241900819	9.72288666873341	9.56117716009757
ENSG00000149451	8.31427131826421	8.30301707586517	8.11612549881889	8.0495391475935	7.92073257477073	7.59855678659191	7.94917056147508	7.37120643814089	8.90654369028621	7.68254965014362	8.99236096348696	8.69529339527511	8.84337675721094
ENSG00000149474	8.31113033682566	8.58081945401622	8.46791037285475	8.27077145800094	8.66379358205258	8.43059822564076	8.67380912701477	8.49376126914187	8.34655270975452	8.42892452552277	8.69368753222019	8.45611357703901	8.70291337751743
ENSG00000149476	8.17574596174806	7.5379990241085	8.09818255241148	8.03257280157263	8.01771169187116	8.11345895211051	8.15186233248432	7.9739256297057	8.40480196607643	7.59911855442243	8.12563841428423	7.59276309474541	8.06857492696594
ENSG00000149480	9.18321346361082	9.02635204163038	9.00574252812112	9.3300089625526	9.03679538131698	9.31998959309177	8.97418617694582	8.80470905814756	9.44942166793843	8.75250213034643	9.08372145938413	9.05149300435013	9.28959902825163
ENSG00000149483	7.80229877557145	7.63475129738468	7.40111898225559	7.76400453692734	7.7572137491039	7.71214996741566	7.48796732007547	7.7074082764003	7.82077445473289	7.97635471546528	7.90728951683903	8.22260256543152	7.95287005573933
ENSG00000149485	9.87126977400059	9.51597729005967	9.65272404734709	9.57444196345465	9.75630964613498	9.20271016818909	9.48769532087094	9.83834538202013	9.57944062496631	9.69304467894285	9.56868439407104	9.54956326926098	9.29833326907488
ENSG00000149499	8.33914485199843	8.35234884590034	7.73770389349938	7.7106876633073	7.83520700784515	7.8898192318909	7.86558699768912	7.67506277581012	8.70700180037974	7.31777628192029	8.10480103847656	8.04142595484046	8.00098321854332
ENSG00000149503	7.27680452811412	7.58191099036458	6.8857420989449	7.45224893051223	7.17161449582377	7.33520005772104	7.45278949910103	7.1163554969932	7.70621172462128	6.97144798106438	7.05834396586688	6.98763560446982	7.45902579661957
ENSG00000149531	7.99007214730401	7.44528756453935	7.60044686913265	7.55465888894203	7.92073257477073	7.95357052450906	7.81278566961763	7.88627301550657	7.34912613757207	7.56552209917225	7.82579555824746	7.82393682762381	7.56886215246441
ENSG00000149532	9.5545993841314	9.5910220935561	9.64673096643334	9.70093562152091	9.8218698420562	9.39448342925362	9.38721814635762	9.6078097481123	10.1398069555922	9.62106603527348	9.79758283477776	9.82973049526558	9.69919080641919
ENSG00000149541	7.90375082834096	8.32790349536864	7.74948948904344	7.81523232005665	7.50671394356368	7.95357052450906	7.89965295931015	7.82201612425824	8.16672950885566	7.48104743909287	7.79967458503299	7.2975760686185	7.74085233540533
ENSG00000149547	10.2613182206351	10.2630192347255	10.2603481487797	10.2722104961033	10.3272753515999	10.2043105413041	10.4182270337988	10.1218028194792	9.97041159929519	10.2975468148749	10.3502956501106	10.3718199930513	10.1734303431037
ENSG00000149554	6.7316286653535	6.30477359310143	6.69920121737447	6.71263227855969	6.6408590164051	6.49609233734177	7.0628576235439	6.69312263875899	6.56722289948902	6.67247320336044	6.75234328967198	6.49386756247233	6.80353298896
ENSG00000149557	9.668512344434	9.03382472185291	9.26332678292855	9.17320969692767	9.53199814858566	8.94275430474679	9.54579304465113	9.27760143244554	9.04266440199534	8.87713013002361	9.37880052502463	9.31939090565277	9.39569302106788
ENSG00000149564	10.4173701070588	10.3606581052069	10.1162742980675	10.3288027335896	10.1173205656014	10.2616082950894	9.98194786431528	9.75457219255274	10.3888651094311	9.54365442957412	10.2292864312234	10.0221575318246	10.2035075504986
ENSG00000149571	6.4323515598617	6.71590020233181	6.18463009258203	6.32315648235991	6.48347248462582	6.92053157081326	6.50447225251506	6.27125397259536	6.33449368396414	6.0130582343528	6.32030085028436	6.40710699899872	6.23213373868192
ENSG00000149573	7.90375082834096	8.58081945401622	8.34533013483924	8.21593853767693	7.96724524257184	8.37772881018362	8.29724549994465	8.90478076620502	7.58930617266805	8.50195092611259	7.95506459764957	7.87194164003601	8.11858442558371
ENSG00000149575	9.21991974932593	9.02635204163038	9.58224121016506	9.91461643713575	9.87724276097397	10.0622710841482	9.84587966257571	10.0018093211335	9.99542576418259	9.69596671311135	9.24122038335933	9.06483010933182	8.85021606004538
ENSG00000149577	8.90805726931357	8.88876510897547	8.75957835179235	8.83443749171769	8.87448903213721	9.09742427159106	9.05312320032853	8.67754880055737	9.51590808621501	8.34805944407405	8.91536653635493	8.81506450127958	8.67228138573025
ENSG00000149582	8.11542689359112	8.40581961731387	7.82914518349495	8.13923264488261	8.17349116038412	7.67771583578471	8.37050750292935	7.90701800872278	8.32657761601776	8.01555673653107	8.4261490504261	8.0344855741713	8.26366089910368
ENSG00000149591	10.1994905602525	10.9898665125982	9.01979363469705	9.65463162577196	9.62422838363218	10.4337215744768	10.0362716599231	9.84697616430014	9.84353134232233	8.19190264969575	10.0529066744345	10.3064099476425	9.28959902825163
ENSG00000149596	11.9005651732115	11.8486554460781	12.1344909965592	12.5982208645437	12.3439076317907	12.2656811738569	12.2686827642392	12.3470812393286	12.1457431211905	12.187207331889	11.6429849046269	11.6117759356285	11.397319479854
ENSG00000149599	6.5676322039653	6.12501441043224	6.24053277038273	6.40291841831732	6.34094140629834	6.63090446429724	6.88325011379156	6.36472081063926	7.10240896090958	6.5929712667586	6.42255387120316	6.62055665364107	6.17693160046763
ENSG00000149600	9.38021427933935	9.1789384205907	9.18669065156355	9.33506192009777	9.52638318852662	9.40452905131874	9.55867436769916	9.37178409053546	9.338609940996	9.70469723558746	9.44089284632041	9.48678881855522	9.51810479305976
ENSG00000149633	8.07865292161135	7.33193376841478	7.51886852416933	7.47864816648832	7.33211501553915	7.85371308445382	7.54448393684251	7.29590838603825	7.98561224394353	7.3424814506955	7.87653579456738	7.20770995730631	8.04438615686358
ENSG00000149636	7.60996554203559	7.80884864317757	7.7016928951648	7.4851614296226	7.70947366990288	7.63514456575569	7.59857858103746	7.37120643814089	7.57169844075143	7.70717055540018	7.65325535199708	7.81576353720861	7.56447187721991
ENSG00000149639	9.25891253020502	9.50263109839101	9.44728377099031	9.30961622402048	9.54686451738001	9.67877726762601	9.32214338800635	9.36697908740816	10.0956843340433	9.20651009362151	9.73794490505455	9.42886277336671	9.12246712665952
ENSG00000149657	9.47970785501385	9.88616603863972	9.74254746367554	9.93355881671571	9.81575354296464	9.80374120651558	9.89741609575587	9.74721134131564	9.92067044533683	9.81763341457018	9.72969205820192	9.25409054318211	9.65626270845069
ENSG00000149658	9.06153065939439	8.85956581029868	9.33231453031343	9.22862478687004	9.27257888887966	9.1817991844606	9.07848872777412	9.11492407695802	9.20236754554742	9.15202955682414	9.01984786731178	9.15795121645902	9.12527931780566
ENSG00000149679	8.08608794876583	8.81677625275928	7.93519829736926	8.44555535319582	8.43614829842205	8.29222582581579	8.02783447480452	8.67362892306628	8.53189926949788	7.81815613843126	7.95506459764957	7.82393682762381	8.27915657152385
ENSG00000149716	7.39603723181189	7.58191099036458	7.12442872622109	7.62053559042217	7.44837382751112	7.66368121204972	7.58794238697386	7.71537004276617	8.37598391402463	7.572312831358	7.81931374072031	7.66838690643915	7.59488978187847
ENSG00000149743	9.26211426421076	9.2414737544081	8.928355008542	8.99482725954051	9.17043898924693	8.99175528392081	9.522310305795	9.37896140591711	9.65802935510948	9.32669886927836	9.46300043009824	9.09438824380734	9.23083131556979
ENSG00000149761	8.74741446609453	8.52845595952011	8.37516382885547	8.75066211901981	8.06635457705554	8.52693844036901	8.77082664709724	8.67362892306628	8.86267359035618	8.25002258783374	8.2108036262894	7.22097554023024	8.23478987235365
ENSG00000149781	7.24861656137147	7.03287077608656	6.50273426616602	7.06160294935089	6.77459103809031	6.97218779849094	6.80178048473339	6.82067414742351	7.26113263928664	6.6094513350058	7.08226219524746	6.54685112600038	6.76867894397668
ENSG00000149782	7.91221658167785	8.12922741139518	8.0615680316428	8.05794302984774	7.87865885187359	8.21045038108826	7.94917056147508	7.72328329982298	8.49229909912907	7.65109868451653	8.15630772811441	7.69563760946113	7.65772816162183
ENSG00000149792	9.93261780943068	10.1411863067775	9.95370994554984	9.92244653291142	10.1757371531105	10.0470077232616	10.1339773194329	10.0202309773914	10.0426850715955	10.0464336243142	9.88634837768158	9.71449039155648	9.92080074324149
ENSG00000149798	8.37863235070565	8.71779993784837	7.87258884642543	7.66639955620039	7.90884666494725	7.70533596969821	7.84822000152052	7.7074082764003	8.08521191356353	7.50984126641856	7.89507329567689	7.43752339346177	8.56156468521737
ENSG00000149806	10.6810258904273	10.4997392767398	10.4746594506136	10.3620480888748	10.0130166342721	9.97355259688014	10.3084340455951	10.4244346463424	9.95136082841063	10.1920031239544	10.348144795237	9.98776977221863	10.3689037060123
ENSG00000149809	9.78627525586466	10.6520815255091	10.3877139075449	10.9957825857008	10.5587777045708	10.136246821794	10.5462579587716	10.5191325976653	11.3035758703221	10.311875801702	9.8996431963703	9.31382984553535	9.21509340373137
ENSG00000149823	9.74352538259924	9.56044492136722	9.6009651508985	9.80025794414963	9.16077960833626	9.55453749898245	9.6696696387892	9.48250561058734	9.86914377324218	9.42348721388556	9.41637886493421	8.32192565395963	9.3082501848329
ENSG00000149923	9.18152229185519	9.2414737544081	8.6305706219412	9.19192212564585	8.87448903213721	9.20501476063381	9.44112690184091	9.42128380892124	9.40799270261478	9.15629524017068	8.9094930756964	8.91442524715524	8.97424369041524
ENSG00000149925	15.075133090784	15.4392748773292	14.9611154924637	15.1807037647989	15.0882583197696	14.82256300057	15.5069731677611	15.1459343027582	15.3341300685072	14.8641912564117	15.2853097486587	14.9924121491876	15.1562111933542
ENSG00000149929	9.26690341789251	8.79488462926813	9.07464627549239	9.04929586811536	9.07591191559066	8.89199577058079	9.00098984211917	8.8435069996291	9.30135344415175	8.92305174071419	8.97279792945889	8.92910991461801	8.97424369041524
ENSG00000149930	9.78072255640926	9.63813863791702	9.61638351699718	10.0048189901087	9.77219322636771	9.73707686043416	9.82898925669762	9.53266623598003	10.3274534727603	9.39675341776901	9.76565445311054	9.31661308580438	9.59290447090816
ENSG00000149932	9.71468887864968	9.69082592009861	9.54726455719602	9.54716500302948	9.70592155860897	9.55993523520436	9.79459987994045	9.6439523290569	9.58564145583208	9.4754993587649	9.66882581417886	9.84710878640485	9.59391631523579
ENSG00000149970	6.95791299953481	6.92506849651724	7.04353987845438	7.51088030092401	7.52289445002119	7.18894350869074	7.48796732007547	7.0633208350668	6.88598571184566	7.88371228307637	6.78427536280456	7.00374198345348	7.30098766005027
ENSG00000150048	7.13641752670755	7.35804955308262	7.18151614272828	7.01414362093416	7.04674681007344	7.25944997692576	7.21735484741738	6.7313265855114	7.23807939254983	7.14809346118052	7.2472126528006	7.9182686424095	7.1187813820814
ENSG00000150054	8.34529379804037	8.76815768243921	8.66094906497834	8.65071924039999	8.77307871841895	8.60653791516134	8.46807276121563	8.92462890792548	8.10309643431315	8.69467473606359	8.24438538468596	8.55007109171611	8.30207754258752
ENSG00000150093	12.9547895262818	12.9113354873554	13.1311635370875	13.1870200551916	13.0655723493585	13.4505485240572	12.7335500068903	13.0883791411684	12.5222822371613	13.2546491217322	12.9796119856306	12.8400497148099	12.9862592178717
ENSG00000150275	6.70823456608844	5.92932646010164	5.58943352179768	6.20780476540728	6.34094140629834	6.66587531317567	6.26281166697556	6.16145480344097	6.07345688385704	6.12414248301869	6.46881110207303	6.34309236779489	5.93018165934332
ENSG00000150281	8.24345715147047	9.05233600925026	8.52867527825303	8.60359398109963	8.57493629123561	9.04943209410183	8.72546182249881	8.90478076620502	8.68384347656674	8.88746463573981	8.59420719031565	8.40398820494061	8.242724231692
ENSG00000150316	9.71235670030973	9.91662000863136	9.64973064130384	9.84097405358562	9.71745533349455	9.43032174138236	9.80974677846353	9.89935859575934	9.45846722620692	10.0093752695087	9.74615051267011	9.93097707612479	9.82507198845
ENSG00000150347	9.31854880018902	8.90925842414454	9.2275389725837	8.78576314815664	8.98015415523406	9.58662269547837	8.81909581577395	9.02908207323069	9.27596381104672	9.48567845819801	9.52352483704302	9.40030633016533	8.98513892710605
ENSG00000150401	11.5761685705173	11.5709125869428	11.645042525425	11.4080402895705	11.6940150232203	11.6482252573203	11.9011759509682	11.773886416245	11.5098644785581	12.0075105091691	11.5027446485981	11.4358177438092	11.4947294014331
ENSG00000150403	9.02987914121311	8.6113208193163	9.2475319702951	9.24483732255952	9.24086739211089	10.1589003735293	9.29155338695411	9.246518998563	9.45621119829256	9.84945669151834	9.26890529025815	9.05817722231892	8.96640975024372
ENSG00000150433	7.55008039347192	7.17708133052653	7.49045906605306	7.47210069668372	7.35994391848563	7.46561208215111	7.1271905094298	7.22736377122838	7.24966230680996	7.35867535428095	7.23691700678659	7.48083726020453	7.25094452079792
ENSG00000150455	6.74311295248626	6.59122395862998	6.95624247361445	7.15086678270327	7.26456034937655	7.09147460609826	7.23172390380003	6.80344400438893	7.28374553050256	7.48104743909287	7.20547674824077	6.90325066582316	6.49113491914848
ENSG00000150456	7.29751514924349	7.16193324049968	7.30474905346264	6.90176718299585	7.21383858980827	6.90721240658816	7.41658445047367	7.14196694063605	7.04876609163005	7.32606773682947	7.05834396586688	7.27258885013841	7.18674738716663
ENSG00000150457	9.06887659674595	9.13797793287152	9.41587310295304	9.20671692296358	9.22474295590641	9.5345697385619	9.22509473825288	9.12636743344174	9.07548365486989	9.52896929056095	9.03339405164751	9.12015552530694	9.48574582237447
ENSG00000150459	11.3718288509932	11.3711096289742	11.5018356555798	11.3135865899093	11.3001887581109	11.317770354785	11.4229922109061	11.4349882260711	11.5723792532084	11.5136216920712	11.1150184899723	11.3404315212596	11.3497653149808
ENSG00000150471	7.15202182313721	7.82683478496806	8.66094906497834	8.52532264859325	8.30439819124438	9.12204667273345	8.4791129407205	7.86519879186465	8.85924185838781	8.67685197059647	8.04578952814604	8.4864749292329	8.36139937434061
ENSG00000150477	7.36407805532849	7.37089950278817	6.90977333459279	7.36232992368592	7.4049553342408	7.38904228281234	7.24591923399308	7.26213199186172	7.50806734692659	6.97144798106438	7.30717552272537	7.08090182039828	7.0049543896514
ENSG00000150510	8.45154301790919	9.60107103411585	8.75396427844693	9.09778387111417	8.72445427231992	7.65660618443037	8.23306768779038	8.35785623801764	8.5746197043682	8.10884791513875	8.8151863988081	7.8561328774139	8.61701093276801
ENSG00000150540	8.77022262823891	8.53908699022462	8.35284915980454	7.75351414978778	7.82888134081337	8.12347487509837	7.83062181190375	7.94089063577998	7.71417028274025	7.95631567090138	8.3753802906126	8.21043046067994	8.51686479563806
ENSG00000150593	9.30774894237999	9.07060894313597	8.8880142673045	8.70682748566867	8.9297343666453	8.95103979501429	8.81909581577395	8.94420241818968	8.92306079040168	8.84301101034992	9.07064943059573	9.75803215725649	9.31071867588718
ENSG00000150630	7.49888236255731	7.34506211579173	7.41646483306046	7.52982914680199	7.46532316109081	7.99261147279011	7.02924416543854	7.59045431550612	7.6152695676941	7.46639760874008	7.4710481068521	7.66838690643915	6.99787803101553
ENSG00000150636	7.51618105204026	7.31866094613008	7.32135356042478	7.2336698951643	7.0937684199712	6.80881317718232	6.88325011379156	7.42227040007529	7.00675641484911	7.24928943986694	7.22653041866869	7.42645409887266	7.31721287588082
ENSG00000150667	6.09974417100254	6.0052384159665	5.96746180656522	6.06321413349793	5.9403945143093	6.63090446429724	6.26281166697556	6.52172255059683	6.270810238785	7.06844986620397	6.19951965652332	6.37581454285859	6.37342034202112
