SLL54_LV	SLL55_LV	SLL56_LV	SLL60_LV	SLL61_LV	SLL63_LV	SLL64_LV	SLL65_LV	SLL66_LV	SLL67_LV	SLL68_LV	SLL69_LV	SLL70_LV	SLL71_LV	SLL72_LV
ENSG00000173272	8.09162115849451	9.91101437098726	9.93360687177974	9.67892760187413	9.60757981032921	8.633786186155	8.56201547928567	9.81292105152039	9.17551945038878	8.79277724090934	9.10792878924839	6.67099742030566	9.19845325779821	8.48582366780512	9.29471103142161
ENSG00000173273	9.52924632107286	9.46641268420472	9.49275349359371	9.47504102643118	9.29539922837637	9.85207463043706	9.46958905144015	9.17944628232283	9.52210767206623	9.22812821312059	9.68137538055446	8.66903442330822	9.57457740895351	9.48879116324085	9.43287315158946
ENSG00000173275	7.80124525603169	7.80275249451123	7.89329234609829	7.87332664585592	7.75032884181222	8.05265944436688	7.99563860412506	7.89502755074334	8.0545218112575	8.0111051512696	8.02685546242857	6.67099742030566	7.88726275368463	8.25434531988328	7.86428887123082
ENSG00000173276	7.94858136384864	7.71197149433945	7.84275999633082	8.16150937284944	7.68040090676364	7.7325887105304	7.7003091765199	7.52854132853402	7.70919724869444	7.52911211826473	7.92130649882622	6.67099742030566	7.87161248048579	7.77777396841005	8.04508163297243
ENSG00000173281	10.7412522071513	10.55709201672	10.8021076789824	10.6918786375765	10.3914055414952	11.0947570171003	10.3260508018603	10.7757585218088	10.745487950963	10.8717281771186	10.580712102835	10.8132211539314	10.6545207544686	11.0453256049297	10.6176822288155
ENSG00000173320	8.29663226633833	8.1429723774402	8.37745764262353	8.27536291422563	8.40949424408045	8.23525899513634	8.40077626946891	8.11140026027776	8.2517557035298	8.53919225086977	8.759172282063	6.67099742030566	8.48764638914579	8.69989400992844	8.33356698789297
ENSG00000173327	8.59206839011411	9.10338987959716	9.29332385607715	8.98017288991994	9.07081283132609	8.8900754620189	8.80056865393209	8.99073441209894	9.07260177618954	9.44408137808594	8.23290786342746	8.66903442330822	8.78992338442535	8.40264180562066	8.66975471933985
ENSG00000173334	10.4904118026652	8.07898614889322	7.7815727897781	8.33407675899502	8.4777648186325	7.96455950468608	8.65893603684972	8.0421004116079	8.72720648580164	8.53580375347973	8.55969255250313	9.33362947526222	8.10560497145028	8.19714248021188	8.31067429790485
ENSG00000173369	9.45049553420696	8.04552453625741	7.97438812873495	7.98888952367108	7.84006275639882	7.49895844526343	7.78444978614805	8.04804851354839	7.37712151680602	7.77762543968043	7.54063568598454	6.67099742030566	7.86103899253121	8.07863311773908	7.8671959290929
ENSG00000173372	9.65273396926798	8.83632835822625	8.75335926980579	8.43820782774144	8.13831353814972	7.88823335355713	8.1710636427988	8.4729619753061	7.71599047289157	7.98949283647179	8.1296132702516	6.67099742030566	8.49368194129908	8.31768504755689	8.36525752245388
ENSG00000173376	7.9420378568089	8.08197730010962	8.21750729529445	8.59567107813597	8.15953222449819	8.13797570067879	8.07489393201569	7.86712573623097	7.68149078073412	7.75016084500041	7.94972490277203	6.67099742030566	8.33983901163752	8.32645989108539	8.48759048138168
ENSG00000173402	11.1899549919332	11.4206910057543	11.464111296946	11.2536024570778	11.5170847883186	11.4905306580916	11.6727768316493	11.5120666882412	11.3983251792163	11.4614392802403	11.021603716193	10.6162767099159	11.3169916217259	11.1391401588581	11.2367643185743
ENSG00000173406	8.14715987531417	7.8525339736496	8.3819812857678	7.67991372124061	7.73677220389715	8.08184721971141	7.30454113941951	8.45228455850914	8.83943082188333	8.48736312787341	8.20479851397818	6.67099742030566	8.27299925353295	8.66719821053732	7.74672791513188
ENSG00000173409	8.9088168088575	8.96572719316184	9.09125026125459	9.18665609299455	8.88164011543239	8.79583736568982	8.84169230537841	9.09347998715141	8.9656854830948	8.54930262080274	8.96488965425063	6.67099742030566	8.74878467894056	9.0563168176865	8.90312218202733
ENSG00000173418	9.36387161695846	9.4734170605943	9.51957311195799	9.63281664062218	9.47755914842474	9.35966691566097	9.46958905144015	9.46219418649985	9.51908506328237	9.13718192561563	9.53806692381051	6.67099742030566	9.30134511582917	9.49415744801421	9.53755050809444
ENSG00000173421	6.94576684689563	7.54477118470075	7.06309167041749	7.0458989880637	7.01185582054629	7.41701434066079	7.38901770230906	7.39156604629168	7.40786793970141	7.18190530956803	7.35520210370924	6.67099742030566	7.60569973828868	7.34633435323152	7.35299735418464
ENSG00000173432	8.44598857931306	7.56569035901394	7.27274518930571	7.01339377730497	6.67099742030566	6.67099742030566	6.83312849040529	7.35261274452264	7.04242394179074	7.33235363032422	6.67099742030566	6.67099742030566	7.8395419500866	6.80460669911441	6.90393155452504
ENSG00000173436	7.87766435432595	7.69000507068063	7.95471106510448	8.10696060308588	7.71837509815458	7.9318721612025	7.98256254397128	7.95510138801398	8.02038150340876	7.97298479272155	7.71064369329039	8.66903442330822	7.94263578765092	7.86188469725112	7.83772786725478
ENSG00000173442	10.7753372504747	9.2900842368717	9.07559264755439	9.99183234087926	10.0362645099386	9.51345659684959	10.2741179907475	10.408748223391	9.73452764565257	10.9998341952611	10.3077760783855	10.8132211539314	9.30134511582917	9.56887782629967	9.28841592700178
ENSG00000173451	7.85285542824919	7.67655693970356	7.58826691656402	7.6469699548112	7.8068771888434	7.87325214585485	7.81607260990407	7.99327557119414	7.86560784051695	7.38985225761344	7.89206463273831	6.67099742030566	7.80636972358785	7.91416988169672	7.96920693949675
ENSG00000173456	7.99012892044285	8.34442136549665	7.85746575319942	7.8556725218034	8.00846807102393	8.031314171714	8.04223888959734	8.07730455904525	7.95388117865082	8.51872087758347	7.76546670069751	6.67099742030566	7.91281082851437	8.03420745295944	8.06921344058184
ENSG00000173457	8.02403533292464	8.19000421005655	8.1198458460641	7.72199012486299	7.72300974846328	7.69074661986206	7.96486780284443	8.18708452534089	8.18127014745517	8.14184982274653	7.76061678556041	8.66903442330822	7.97161338322098	7.86188469725112	8.16291880270024
ENSG00000173465	7.90867242817049	8.33010852661818	8.2880578164196	8.05689748187004	8.11668089460261	7.92233697027395	7.95139472613897	8.18708452534089	8.15091989366201	8.09340949613998	8.00430811070729	6.67099742030566	8.05400739917186	7.61773295044744	7.97704676500164
ENSG00000173473	9.07171885607566	8.82991324991896	8.60423312003524	9.02076282094577	9.08519213309329	8.93987361946256	9.21929282054703	8.9030060688867	8.93116193935828	9.12860308261457	8.92305832511499	9.33362947526222	8.95527298059137	9.0758552273984	8.87276407457355
ENSG00000173480	7.66246498543179	7.56569035901394	7.78944106546919	7.72199012486299	7.60964667649967	7.7325887105304	7.67647072601909	7.64462373964655	7.59256874147516	7.83024830373323	7.66854638304398	6.67099742030566	7.64700060339083	7.8948840090496	7.72335395893805
ENSG00000173482	10.5694598534735	11.3000143704928	11.1547887304488	11.3144202672193	11.5075799934573	11.484524057066	11.6733465585228	11.094874945014	11.4545658248103	11.8139278670376	11.3789542654152	10.1156326574288	11.3529895039722	11.2764413312592	11.1139075097834
ENSG00000173486	8.92905168629057	9.23184714238587	9.26850828671693	8.94889643205441	9.08662163813887	8.85796703725886	8.7581008382363	9.09094148260118	9.15002094970166	9.11996938026532	8.89441660058375	6.67099742030566	9.06796104164986	9.06856161465355	9.33275886863194
ENSG00000173511	10.2037278844636	10.4352739546199	10.481805457389	10.236789429026	10.5113759964763	9.94731349911124	10.0154343557082	10.4801359831786	10.2750098922017	10.4239356007371	10.0689001369925	9.33362947526222	10.0730604919768	10.2436294855487	10.1486630859852
ENSG00000173517	9.98291913442988	9.99325146532019	10.1036726730074	10.0813746635804	10.2854139961747	10.4935083117166	10.9215115595869	10.3655638684052	10.4067287234199	10.6497136331631	10.2774405986546	9.33362947526222	9.9652489707998	10.388032482364	9.85577460064963
ENSG00000173530	8.00567663381275	7.37914239101229	7.55812313417876	7.72199012486299	7.45265098632526	7.35325222230771	7.3528591618502	7.31110938442691	7.45622384364765	7.54702658143978	7.15113873335306	6.67099742030566	7.32728667349618	7.34633435323152	7.49585256820152
ENSG00000173531	7.2966118500402	7.21995102096093	7.56829789331062	7.29886121564888	7.27598142762359	7.16245978448879	7.18130620764771	7.21809145760429	7.16518203180799	7.68514470367772	7.07326458950317	6.67099742030566	7.30610957105284	7.21878297092147	7.38511300584337
ENSG00000173540	8.04505939914827	8.04552453625741	8.23299369098566	8.14136691211606	8.00846807102393	7.88823335355713	8.12977762230359	7.96156246149959	7.99021526229947	8.19280211473266	7.96166616929262	6.67099742030566	8.013615202424	7.93932278748037	8.17599046852225
ENSG00000173542	8.97278578857778	8.93491906100111	8.99722361066731	9.0857886849457	9.01019009816784	9.04175385134525	8.9122038118506	9.03384481489681	9.08720161894488	8.39958201048499	8.99876924397373	6.67099742030566	8.99049953763707	9.30503497032116	9.22476070495743
ENSG00000173545	9.16986334193722	9.88150810475535	9.68570180371179	9.64976085137033	9.68088114121848	9.55554297882394	9.40660912733329	9.69188930976241	9.72542268423372	9.49933400361781	9.52789195340449	9.33362947526222	9.47511150847068	9.73308094736342	9.81503159993622
ENSG00000173546	9.14446252961676	8.75887584723041	8.45639065347962	8.70198994971577	8.76854329009571	8.54842941084295	9.19335044334732	8.69745677536452	8.84939422463798	9.04196457494302	8.47462578748669	9.33362947526222	8.64911472488263	8.75053054413639	8.58506180853803
ENSG00000173548	8.83235433878285	8.74005968908526	8.96625069509476	8.75608207588761	8.75758991622048	8.84490020218381	8.95198403840662	8.66622952596173	8.51394529278476	9.11996938026532	8.40737639898533	6.67099742030566	8.81586340703973	8.84909507726196	8.97779937200381
ENSG00000173559	7.81999834116555	7.53409820444894	7.22382214592217	7.53952045670277	7.21289384282178	7.20141546237028	7.14184299435315	7.14549721924735	7.13354447621645	7.34427588159788	7.1139694827229	6.67099742030566	7.34775791791849	7.60889597891278	7.5178357566603
ENSG00000173575	9.67118250191663	9.5185853962771	9.33081167603613	9.75320722980502	9.56892996222185	9.67823291817715	9.51953757908134	9.28252897704515	9.29451649727777	9.80206191782599	9.43157667317402	6.67099742030566	9.45491405373686	9.67941971082386	9.55846023305927
ENSG00000173581	8.24563866868822	8.2007904696781	8.5063023015544	8.11392836400761	8.32418377508561	8.0981795135578	8.03391718430052	8.42273278412162	8.13319887494536	8.36103430384452	7.98900330500384	6.67099742030566	8.16288406999912	7.86857356995684	8.26950270831185
ENSG00000173588	8.63419057844223	8.14579443086387	8.22269278427031	8.06419266596883	7.85623636563493	7.99624211053763	8.11049054023744	8.02405427940643	8.11064076232854	8.0217469876547	8.21424552228121	8.66903442330822	8.07148115271563	8.34381613449203	8.06682447562944
ENSG00000173598	11.0398794650188	11.6144347964401	11.8308805774019	11.6895899531192	10.7624949103193	11.6121216328105	11.0176710451897	11.5748537905655	11.3792153204194	10.7650168377111	11.348034721861	9.33362947526222	11.829037179577	11.604425896581	12.1476418500807
ENSG00000173599	8.27505175896931	8.337286607705	7.81265853714892	7.98105443680964	7.86422352309311	8.13406008853451	8.03391718430052	8.14988533127891	7.80612958460006	8.403369448598	7.65221914154106	6.67099742030566	7.86103899253121	7.73271094101114	7.61549521128805
ENSG00000173611	7.86710873974475	7.74603213892827	7.88623027285002	7.8467242972713	7.78553160548463	7.91753542840426	7.63943598089229	7.99327557119414	7.76857163322901	7.48239314725172	7.76061678556041	9.33362947526222	7.85034990566087	7.95166959601812	7.92361415296513
ENSG00000173614	8.76258568784123	8.6998041573996	8.7398827406629	8.76015037717059	8.80085815031102	9.0322890533254	8.92025621592421	8.9962000335648	8.87153844406894	8.8576565006389	9.01704207486927	8.66903442330822	8.80413661352312	9.13282309361271	9.05815277421805
ENSG00000173621	7.26651216137545	7.35880104173899	7.97438812873495	7.429645799716	7.66572541809675	7.27148407419918	7.47952743887566	7.84566655356743	7.54422247552488	7.6468350915338	7.50187291481745	6.67099742030566	7.56962652678909	7.18591149422097	7.12706663938208
ENSG00000173638	7.26651216137545	6.98405187464037	7.67259003350645	7.36756348461919	7.37760080594138	7.23758896100591	7.37118991652417	7.39156604629168	7.33372881855282	7.55583185007664	7.22798377177311	6.67099742030566	7.57697116545932	7.2497071874579	7.53920182436983
ENSG00000173641	14.4342812583307	14.9809529457791	15.1098970670428	15.232932602679	15.189711424673	15.2041989565687	15.0572163259844	15.7119460716553	15.3280013638071	15.2896398222977	15.4089496419974	13.5349531114086	15.1239696338545	15.1408028099606	15.1334886296512
ENSG00000173653	7.57403895088675	7.57594652102203	7.30315034353038	7.38363364828131	7.40585660158117	7.35325222230771	7.44794750999484	7.44020598261672	7.50151526492856	7.67002425558907	7.48849728897969	6.67099742030566	7.33760639679367	7.2497071874579	7.58822037073715
ENSG00000173660	11.2832044540691	11.6421228462898	11.7398974875122	11.8205936886127	11.6866853452102	11.5951908480026	11.9403455197444	12.0462930740583	12.1266429829113	11.6874855625608	11.9730047505792	10.6162767099159	11.7678881530299	12.1360232057037	11.8375650706975
ENSG00000173674	9.87115005496689	9.88448667463217	9.7482790022505	10.3399021724774	10.0612617497521	9.86978212629935	9.81614998387235	9.74187885631296	9.91439015761503	9.16887636304042	10.0712141242755	10.3878185800093	9.85071695108624	9.6430017956867	10.0909832881031
ENSG00000173681	7.92882339031789	8.05781314415766	7.58826691656402	7.89066969260315	8.11355557548552	8.04842436837605	8.09481314735055	8.05984652959615	8.0545218112575	8.23284526017112	8.20163197210623	6.67099742030566	8.10560497145028	8.25898592532971	8.22888336962763
ENSG00000173692	10.9390176736604	10.5356164325269	10.5465497802399	10.7059452539538	10.6215699883873	10.6404632557345	10.6181913213029	10.8172446428106	10.7015470956618	10.7206960315267	10.7847851866149	10.3878185800093	10.7302192635378	10.7682845881442	10.8388426974257
ENSG00000173705	7.9254927132578	7.9105057017581	8.03128293618518	7.79121189033385	7.25868389332173	8.11427116139337	9.62036681736743	7.948599383718	9.43969369512956	8.46240784259921	8.65248041272423	6.67099742030566	9.15573771863218	8.27736440811199	7.33631367276059
ENSG00000173706	11.6013365112919	11.4408566343851	11.5210545993148	11.5855829741291	11.4171678850218	12.0670190786887	11.9996806591411	11.4275798508978	11.5120534895726	11.8022285231566	11.1147915857413	10.8132211539314	11.3625146483984	11.6752675766488	11.3799430700691
ENSG00000173714	7.46895956690654	7.33062910380578	6.91156597447099	6.97738915516253	6.90109502575027	7.14873990647234	7.06709954128011	6.97808803316282	6.84646535286621	7.07569134104635	7.04359568357793	6.67099742030566	7.14443821717873	6.99769049351485	6.93503821566346
ENSG00000173715	7.30389997295837	7.13425097153342	7.30315034353038	7.10349418138056	7.32498148046357	7.01934970227836	7.34349230617352	7.21809145760429	7.16518203180799	7.19745950194342	7.04359568357793	6.67099742030566	7.12953178513873	7.21878297092147	7.01155730253779
ENSG00000173726	11.1248485839872	11.2520155839973	11.1996954143538	11.3809158073512	11.2530911658999	11.2555595479598	11.1069481626006	11.2181041473628	11.1084361299128	10.6613100000899	11.3135285060203	10.9863450782301	11.1857534284258	11.1091169443641	11.2388127065434
ENSG00000173727	7.39782895176772	7.26200134773837	7.10903798621748	7.55219283192248	7.42629854313445	7.22580575415321	7.46391022651217	7.56912299494699	7.23630551796325	7.28217973617194	7.72086204676787	6.67099742030566	7.58424924009392	7.39543217988432	7.41573923773554
ENSG00000173744	9.50505515967499	9.70545009964518	9.74666752933957	9.56514190143931	9.66690006688442	9.647041097866	9.67915277169977	9.57375625733568	9.64899214242127	9.03506258764354	9.78611557587507	9.33362947526222	9.56118122769446	9.4450954070077	9.62856114380832
ENSG00000173757	10.1220271911116	9.83913306134267	9.56437774916401	9.59172982815246	9.50518668645522	9.56586843497077	9.71999898130885	9.48142217032117	9.39904601050017	9.97355443674453	9.31485936627439	9.33362947526222	9.67487118173496	9.60560872266272	9.7641447333375
ENSG00000173786	9.24673325639971	9.19322545209101	9.3242702349619	9.01408305277976	9.13296370926371	9.0341873769933	9.02998636337941	9.04703647529222	8.9837371867432	9.33758144689809	8.86883345516542	8.66903442330822	9.0947104978303	8.88876089752091	9.19998173394999
ENSG00000173801	11.3026883515467	11.6904895047223	12.2238067865114	11.3576094505839	11.7056766582124	11.5883623838921	11.1846139154468	11.6484217801722	11.3473484032367	11.7635357111392	11.0112652471243	10.1156326574288	11.446949570662	10.7898983114063	11.3022134323736
ENSG00000173812	13.1465676738354	12.7583417883862	12.6777766705183	12.7188626517958	12.7827729610448	12.7274457672333	12.7234127320671	12.9678505044212	12.9194295053944	12.52454209706	12.8706104490092	12.8770017931438	12.5687567248811	12.7087248333656	12.6558152035397
ENSG00000173818	7.83107569941294	7.99165216077187	7.7815727897781	7.79121189033385	8.02558333978411	7.7148962048441	7.85168746418488	7.94205579535176	7.85400118987993	8.23284526017112	7.76546670069751	6.67099742030566	8.20974675126322	7.72497900242141	7.90980563316235
ENSG00000173821	9.70574068590808	9.46239421124326	9.69577018995472	9.52888193981294	9.54664455752799	9.69122284516687	9.43708832446167	9.27367517445995	9.4776217864975	10.177026090735	9.40826908873298	9.33362947526222	10.0148316946418	10.1222474298101	9.5086600672425
ENSG00000173846	7.66687130721622	7.39887197539845	7.94806747283105	7.50020261769166	7.45908866913861	7.3813364304061	7.3528591618502	7.47458886100706	7.70919724869444	7.62299536842135	7.20720102543628	6.67099742030566	7.44143687522381	7.35896279774095	7.72335395893805
ENSG00000173848	9.2647326251252	9.14968562301324	8.76004509813094	8.61402293124859	8.68208313855478	8.62602569820052	8.64907737003501	8.54076908957538	8.31437194995765	8.36494554581412	8.43887806431038	6.67099742030566	8.72896205759015	8.89710707958161	8.77589828215017
ENSG00000173852	9.06784714345614	9.51374645431107	9.51196312486988	9.5493944116024	9.43947576538064	9.46591411005737	9.24474984691648	9.08329709782668	9.35886315677979	8.88117952841499	9.53468354104742	9.33362947526222	9.54901337008341	9.35332372171787	9.62926578696916
ENSG00000173868	7.33219950121881	7.17421857023026	6.86749654651493	6.97738915516253	6.92300345270155	6.90354501388071	6.97391975184734	6.86543825224069	6.79511019792687	6.9576267337225	6.93482922672758	6.67099742030566	6.83904110824157	6.85988207226735	6.88668591383951
ENSG00000173875	8.73458969478032	9.0404481753556	8.74663861789029	9.0340229970775	8.92589207686093	9.09174014144234	8.81369584139304	8.82152952047169	8.7936290978654	8.64304070395268	8.88715780167355	6.67099742030566	8.8526957437101	8.7962615774848	8.92455472379766
ENSG00000173889	8.51128835015635	8.54692845520232	8.51037149363689	8.76824874696266	8.75023571046715	8.82059966262476	8.87534627985466	8.61607482108511	8.59518385192295	8.72155726513789	8.77909254450717	6.67099742030566	8.71893497822072	9.0314863862315	8.65965403068399
ENSG00000173890	7.03407391338064	7.15466312464925	7.62679448576695	7.17744164994639	6.9618661202297	7.14873990647234	7.03277566510083	7.18313565073709	6.99876486330021	6.98488131692665	7.38716190895571	6.67099742030566	7.1588737210023	7.2497071874579	7.10998436078062
ENSG00000173894	7.44604132906913	7.45484720309089	7.25691554523414	7.50020261769166	7.54376920095224	7.65322502193608	7.58063072463251	7.33908459015337	7.34485839314457	7.70000816517729	7.33860426141652	6.67099742030566	7.3868238653331	7.37134690258182	7.37458320392516
ENSG00000173898	7.15518461575562	7.25384652638933	6.91156597447099	7.07574900980429	7.19339833430137	7.03809449903763	7.29439752423425	7.29662109889521	6.99876486330021	7.36746548437806	6.9118975894101	6.67099742030566	7.27285623114397	7.29307409298186	7.15938524174655
ENSG00000173905	9.7870487078335	9.87702841373933	10.0435743025273	10.0921796964192	10.2052036218724	10.0529941193839	10.3282347280258	9.74977730108479	10.2373621053936	10.2702000943651	10.5134039578675	10.1156326574288	9.95104834347572	9.93322687822399	10.0159529080127
ENSG00000173914	8.16329238058012	8.06996280687171	8.26335328884601	7.90771516795919	7.98755507022692	8.14576570489195	7.93774210372601	7.96156246149959	8.06407929267479	8.32524048047245	8.23598886365873	6.67099742030566	8.17083120632791	8.19714248021188	8.07397557509015
ENSG00000173915	11.0819107298162	11.5902708336944	11.1938661953574	11.180073927449	11.4357105039323	11.1065485113039	11.1195598234037	11.613817160398	11.655106730014	10.7757194758393	11.5334938193282	10.6162767099159	11.398145650244	11.7701620668277	11.5071349997576
ENSG00000173917	7.36584843997811	7.43668444872017	6.91156597447099	7.10349418138056	7.10638569780586	7.21375403309163	7.14184299435315	7.16468913588699	7.11685399897376	7.28217973617194	7.02781522164357	6.67099742030566	7.1588737210023	7.20261275271212	7.27089942702336
ENSG00000173918	10.6104125222177	9.65993616886314	9.8522415243909	9.49400634368873	9.36932284315957	9.45481422427761	9.97962559744046	9.5701783121935	9.7358235403677	10.0553911835301	9.3731865965619	9.33362947526222	9.58387861230436	9.22708272489163	9.32488227577938
ENSG00000173926	8.24811859013694	8.51026526651465	8.1311288055639	8.47950026670049	8.63453940264925	8.47741748368926	8.94412310782999	8.78040963873244	8.81673127752686	8.95178487561112	8.86143147567707	8.66903442330822	8.28381025232585	8.65722354857235	8.34484885842024
ENSG00000173928	7.1254586024266	7.23716537251694	6.9813313715539	6.82440905990313	7.22237156407801	7.21375403309163	7.14184299435315	7.10447704715916	7.27479453499281	7.40076787718072	7.31284510442176	6.67099742030566	7.29523389102967	7.30683540474603	7.18962284713464
ENSG00000173933	7.25873219990974	7.47836915620635	7.34604180435494	6.97738915516253	7.27598142762359	7.21375403309163	7.26285929242684	7.16468913588699	7.26225838742589	7.22720904789234	7.33860426141652	6.67099742030566	7.33760639679367	7.20261275271212	7.20407302769671
ENSG00000173947	8.46057373336332	8.37485247599337	8.25834856608546	8.23242487303	8.21518156440154	8.3315433431544	7.76275878442928	8.24317490669012	8.29516340127607	8.12272864880284	8.37775772110423	6.67099742030566	8.25842601827722	8.36515986578242	8.49917371028487
ENSG00000173950	7.53371845389758	7.79088532282126	7.68146318348959	7.56466407260693	7.57738333358366	7.52185570804058	7.69440997233946	7.44020598261672	7.55248754944534	7.61489561615248	7.37137842601885	6.67099742030566	7.57697116545932	7.8277328535217	7.62691415224673
ENSG00000173960	9.02583777416877	8.76565063808883	9.08083214253766	8.97328595122291	8.94191235487383	9.0530239862453	9.08430740764822	9.06009948223906	9.15988496665046	8.73031431732231	9.12173378416199	6.67099742030566	8.87965514081283	8.87190788520886	9.0517275218874
ENSG00000173991	14.9480232942387	15.6574256109056	15.3818529507241	15.0754954125331	15.2036818112365	14.4926981470115	15.195466794548	15.5929422939631	15.5138699833771	15.3411529051832	15.3149975893862	15.0362375922423	15.2494546452006	14.2650492831768	15.226913389766
ENSG00000173992	8.54461948848176	8.83151998492761	8.71249867660661	8.65436384118525	8.57035547192448	8.40823786531044	8.37324182098546	8.9433462650629	8.52998593250897	9.05566273211388	8.53837055934878	6.67099742030566	8.70119674410245	8.48964664205114	8.50738118454889
ENSG00000174004	7.25084207070772	7.62536816303079	7.55812313417876	7.33416432364654	7.43298003803674	7.36275001633613	7.18130620764771	7.20091470339609	7.04242394179074	7.26893659952146	6.95590242041651	6.67099742030566	7.40551878817608	7.09216095151274	7.19689974945141
ENSG00000174007	7.1254586024266	7.34487285935756	7.42404563840259	7.28039262013843	6.99606152880932	7.27148407419918	7.18130620764771	6.94577096001839	7.19484325563931	7.25537604319686	7.22798377177311	6.67099742030566	7.32728667349618	7.37134690258182	7.16712440937298
ENSG00000174010	8.38582557456905	8.21147506963871	8.00005641891916	8.20714778277004	8.20080058391621	8.37050696630406	8.04223888959734	7.88117508864644	8.45440367473922	7.45287614187582	8.3361466184704	6.67099742030566	8.06713921055969	8.05664998080025	8.15632529751174
ENSG00000174013	8.26043878041392	8.28609458966865	8.20706497432055	8.48960903981053	8.15351087507444	8.25657436913435	8.08688921979487	8.10015296802951	8.23962887235577	7.75016084500041	8.38861296964951	8.66903442330822	8.18655873196965	8.23559364856187	8.34297600131235
ENSG00000174021	10.2657572208679	10.6494958231597	10.8629565158271	10.6140735932089	10.9738508450087	10.2321244674304	10.4143265936367	10.7757585218088	10.6710389609414	10.3178115500535	10.5128389420514	9.33362947526222	10.5560607343183	10.5924034405301	10.783394513042
ENSG00000174028	8.49930644657073	8.55692335068083	8.56597915411677	8.79620061847693	8.69562202758808	8.67937695205782	8.66628014005632	8.52120964947441	8.71074221986642	8.5048825496244	8.68053322510448	6.67099742030566	8.60860053494473	8.6638820124778	8.5896641315154
ENSG00000174032	10.7428192471446	10.8331114006587	11.0457148299189	11.6641557651757	11.6584167661139	11.6907279532133	11.6187818454328	11.7428305164997	11.5287506647088	11.1470677386571	11.8848701756802	10.6162767099159	11.4458748678181	11.4413785332942	11.1696253237251
ENSG00000174059	10.8517304317864	10.9072065053577	11.2783649676239	10.7799859918182	10.9994017560136	10.474029150235	10.7818399363262	10.774993000802	9.94374544080704	10.8093102914762	10.2834268820263	10.3878185800093	11.2150823518355	10.9249166913181	10.9729998590053
ENSG00000174080	10.5413413391723	10.1951046791918	10.5327223517544	9.96853246267659	9.94781070677606	10.0447875542283	9.91103440067234	10.1679015366356	10.1120988619611	10.1138074579433	10.1174640530108	9.77846392262939	9.93670349168918	9.8908450875553	10.197043739441
ENSG00000174099	11.1188356617513	10.9613309619743	10.9801315333675	11.0524240000846	11.3347096057595	11.1013197929949	11.5046282227947	11.1601539793573	11.476537166569	10.8636029017025	11.3060717930564	11.1408173263839	10.9757361909234	11.3682209143489	10.9688889695243
ENSG00000174106	8.53880228413144	8.79405427981129	8.79296544315428	8.55336989394665	8.64058071442558	8.74484759119143	8.74209637767347	8.48925583185388	8.46116421084208	8.21965333455259	8.44919919722554	6.67099742030566	8.61134232202213	8.57801934797643	8.5896641315154
ENSG00000174109	7.99637574314998	8.2007904696781	8.28315874843694	7.87332664585592	8.1229050297352	7.97825630384267	8.2179762124829	8.3477922915249	8.25576976913636	8.06327985187515	8.11600328113378	6.67099742030566	8.08867683148156	8.08405977514407	8.05479952297106
ENSG00000174125	7.49117569060653	7.27796449102345	7.41166147687969	7.41465175074262	7.25868389332173	7.23758896100591	7.31451490924827	7.18313565073709	6.94818109269364	7.1140294753302	7.07326458950317	6.67099742030566	7.42371119508679	7.21878297092147	7.28946973170451
ENSG00000174132	8.39679165274103	8.34442136549665	8.6192142515918	8.53894457840066	8.65655143561563	8.46861391749786	8.49668810757906	8.59766848447305	8.68564210396369	8.38431164843865	8.69538658791734	6.67099742030566	8.38348380547077	8.53462013056057	8.53168115612847
ENSG00000174136	8.02706435026422	7.8525339736496	8.09112095003883	7.94910721787299	7.96621375957162	7.9271157919382	7.82638361026951	7.6885876820584	7.72942420429138	7.62299536842135	7.80338169234759	8.66903442330822	7.94263578765092	7.9638693975949	8.20802105514804
ENSG00000174151	7.92215103306883	7.81447253474865	7.76563401560433	7.93275264401851	8.10412587644096	8.00512022789493	8.10267992413831	7.73045079074871	7.8243624239684	8.24155620118862	8.01564199933969	6.67099742030566	8.04516275875121	8.02852224396701	7.91258253654725
ENSG00000174165	7.67125524447485	7.67655693970356	7.7815727897781	8.092890629067	8.00154335085888	7.7267298013858	7.95590540965364	7.91545190167506	7.81224608499153	8.07844938745725	7.7940458576975	6.67099742030566	7.86103899253121	7.85514977045997	7.8134885208883
ENSG00000174171	7.99637574314998	8.13161184408024	8.3819812857678	8.16814357723718	8.44763401416876	8.04842436837605	7.6884709752205	8.61972402115552	8.31437194995765	9.60364796395204	8.34177977901179	6.67099742030566	8.36353872529301	8.40264180562066	8.14747291600316
ENSG00000174173	8.877869800046	8.82830453411936	8.97193606758717	8.88403434808202	8.89325637038707	9.00542539863418	8.86282711563029	9.00976680952846	9.02565392378437	8.39197112830627	8.90702398205089	6.67099742030566	8.98023535116519	8.88036141411617	9.03552825963088
ENSG00000174175	7.96475962836877	8.09090164103008	7.99369832398027	7.58903615119204	7.51460794810962	7.22580575415321	7.72352161956475	7.39156604629168	7.4468157557988	7.36746548437806	7.74591153449913	6.67099742030566	7.86633998793016	7.98190278277792	7.50030093238163
